subcarrier_1,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_45,subcarrier_47,subcarrier_48,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_89,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_109,subcarrier_111,subcarrier_113,subcarrier_114,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_127,timestamp
-64.0,-4.0,-5.0,-5.0,-6.0,-5.0,-1.0,-1.0,-9.0,-5.0,-10.0,5.0,-15.0,-4.0,-18.0,2.0,-15.0,1.0,-21.0,-3.0,8.0,-21.0,3.0,-24.0,0.0,9.0,-17.0,13.0,-16.0,-12.0,-15.0,18.0,15.0,-1.0,3.0,-6.0,-3.0,-10.0,-5.0,-11.0,-5.0,-6.0,-10.0,-7.0,-17.0,-3.0,-4.0,-20.0,5.0,-24.0,-2.0,-23.0,6.0,-23.0,1.0,-28.0,4.0,-27.0,10.0,-34.0,9.0,-32.0,12.0,7.0,12.0,-27.0,-24.0,15.0,-28.0,-21.0,13.0,-20.0,13.0,-16.0,15.0,8.0,2512.32
-32.0,-9.0,-5.0,-5.0,-1.0,-12.0,2.0,-2.0,-6.0,6.0,-10.0,13.0,0.0,19.0,-3.0,12.0,-7.0,23.0,-8.0,25.0,21.0,-10.0,19.0,-5.0,24.0,11.0,2.0,19.0,8.0,6.0,13.0,7.0,9.0,13.0,5.0,-10.0,7.0,-1.0,3.0,-10.0,1.0,-13.0,-1.0,-10.0,4.0,-9.0,-18.0,-7.0,-25.0,1.0,-30.0,-9.0,-23.0,-10.0,-24.0,-15.0,-20.0,-18.0,-28.0,-15.0,-27.0,-19.0,-23.0,-23.0,-12.0,-17.0,-27.0,-16.0,-26.0,-24.0,-15.0,-15.0,-16.0,-15.0,-20.0,-8.0,2512.33
32.0,6.0,6.0,6.0,0.0,8.0,3.0,2.0,6.0,-5.0,12.0,-9.0,4.0,-6.0,14.0,-4.0,8.0,-5.0,17.0,-11.0,-7.0,15.0,-10.0,19.0,-12.0,-20.0,8.0,-11.0,9.0,6.0,5.0,-21.0,-12.0,-10.0,-9.0,6.0,-10.0,2.0,4.0,8.0,-2.0,11.0,-2.0,9.0,3.0,13.0,7.0,19.0,12.0,6.0,17.0,12.0,15.0,18.0,11.0,9.0,14.0,19.0,16.0,24.0,6.0,30.0,9.0,1.0,2.0,24.0,20.0,9.0,21.0,17.0,13.0,24.0,2.0,16.0,-2.0,-10.0,2512.34
80.0,-10.0,-31.0,26.0,-40.0,6.0,-59.0,0.0,24.0,-24.0,30.0,-39.0,1.0,-37.0,30.0,-34.0,0.0,-35.0,6.0,-36.0,-25.0,1.0,-20.0,14.0,-20.0,-7.0,-4.0,-14.0,-9.0,-11.0,-17.0,7.0,14.0,-19.0,25.0,-42.0,20.0,-43.0,21.0,-37.0,23.0,-45.0,32.0,-44.0,27.0,-39.0,-46.0,28.0,-35.0,26.0,-35.0,27.0,-29.0,21.0,-18.0,17.0,-21.0,20.0,-19.0,29.0,-9.0,24.0,12.0,-4.0,-2.0,-18.0,-11.0,12.0,-13.0,-13.0,13.0,-19.0,13.0,-26.0,-17.0,23.0,2512.36
-112.0,0.0,41.0,-2.0,29.0,-24.0,23.0,18.0,-24.0,27.0,-8.0,34.0,24.0,30.0,-9.0,25.0,-18.0,25.0,-18.0,22.0,28.0,-11.0,22.0,-6.0,21.0,10.0,5.0,7.0,11.0,9.0,17.0,10.0,-6.0,25.0,-46.0,19.0,-45.0,22.0,-51.0,25.0,-51.0,22.0,-51.0,25.0,-51.0,14.0,22.0,-48.0,19.0,-47.0,15.0,-42.0,17.0,-35.0,21.0,-34.0,11.0,-20.0,0.0,-26.0,-4.0,-32.0,2.0,-7.0,11.0,9.0,15.0,-8.0,47.0,26.0,-4.0,28.0,-12.0,48.0,-10.0,-16.0,2512.36
32.0,-19.0,24.0,-21.0,23.0,-10.0,31.0,-11.0,-44.0,33.0,-55.0,23.0,-31.0,45.0,-46.0,9.0,-39.0,-6.0,-21.0,18.0,24.0,-27.0,12.0,-20.0,11.0,17.0,0.0,21.0,3.0,3.0,7.0,10.0,3.0,21.0,-11.0,50.0,-14.0,52.0,-15.0,45.0,-13.0,53.0,-15.0,53.0,-24.0,56.0,45.0,-19.0,48.0,-21.0,40.0,-25.0,44.0,-9.0,35.0,-15.0,29.0,-16.0,23.0,-5.0,10.0,-8.0,6.0,0.0,-10.0,-12.0,-5.0,-7.0,15.0,-15.0,-33.0,19.0,-16.0,17.0,-19.0,-29.0,2512.37
0.0,-66.0,-10.0,-29.0,3.0,-36.0,31.0,-43.0,-58.0,4.0,-30.0,12.0,-38.0,16.0,-41.0,8.0,-45.0,-1.0,-25.0,-7.0,-19.0,-32.0,-8.0,-15.0,-20.0,8.0,-16.0,2.0,-7.0,-11.0,-7.0,16.0,19.0,3.0,-33.0,21.0,-35.0,23.0,-36.0,20.0,-31.0,30.0,-38.0,25.0,-42.0,30.0,29.0,-34.0,26.0,-32.0,24.0,-35.0,21.0,-18.0,19.0,-15.0,24.0,-24.0,13.0,-24.0,8.0,-20.0,-10.0,-3.0,0.0,0.0,2.0,4.0,18.0,-2.0,-17.0,4.0,-27.0,5.0,3.0,3.0,2512.37
-96.0,-25.0,-4.0,-10.0,41.0,-9.0,39.0,-29.0,14.0,47.0,-25.0,37.0,-24.0,24.0,-8.0,46.0,-18.0,35.0,-18.0,42.0,18.0,-16.0,17.0,-22.0,13.0,17.0,-1.0,7.0,5.0,9.0,10.0,4.0,4.0,17.0,-49.0,14.0,-51.0,5.0,-54.0,20.0,-50.0,12.0,-58.0,21.0,-47.0,11.0,15.0,-48.0,22.0,-49.0,15.0,-34.0,6.0,-37.0,-2.0,-37.0,-2.0,-27.0,2.0,-13.0,6.0,-12.0,-16.0,0.0,-5.0,14.0,39.0,5.0,13.0,12.0,-16.0,22.0,-32.0,19.0,-13.0,-4.0,2512.38
96.0,16.0,-2.0,37.0,-5.0,42.0,23.0,10.0,56.0,9.0,47.0,56.0,24.0,-5.0,38.0,13.0,27.0,14.0,23.0,10.0,31.0,18.0,11.0,25.0,11.0,6.0,14.0,5.0,11.0,15.0,11.0,-5.0,-17.0,13.0,22.0,-41.0,23.0,-56.0,24.0,-45.0,28.0,-49.0,20.0,-47.0,15.0,-51.0,-56.0,27.0,-45.0,8.0,-38.0,7.0,-37.0,10.0,-40.0,11.0,-31.0,12.0,-31.0,8.0,-20.0,16.0,-10.0,5.0,-1.0,7.0,-4.0,31.0,3.0,-5.0,19.0,29.0,30.0,1.0,10.0,42.0,2512.39
-32.0,16.0,-14.0,22.0,-16.0,22.0,-11.0,17.0,21.0,-8.0,25.0,-5.0,24.0,-9.0,19.0,-5.0,20.0,-2.0,19.0,-4.0,-6.0,13.0,-5.0,12.0,-1.0,-5.0,12.0,-6.0,8.0,3.0,-1.0,-9.0,-16.0,-4.0,30.0,-10.0,34.0,-12.0,31.0,-14.0,31.0,-13.0,31.0,-12.0,31.0,-11.0,-8.0,30.0,-13.0,26.0,-6.0,25.0,-11.0,20.0,-7.0,15.0,-9.0,17.0,-5.0,17.0,-5.0,9.0,4.0,4.0,5.0,-2.0,-6.0,7.0,-7.0,-10.0,8.0,-13.0,15.0,-15.0,17.0,9.0,2512.39
-64.0,-18.0,1.0,-27.0,-4.0,-24.0,-2.0,-28.0,-25.0,-5.0,-32.0,-3.0,-26.0,-10.0,-26.0,-5.0,-24.0,-3.0,-18.0,-6.0,-9.0,-18.0,-7.0,-15.0,-1.0,1.0,-5.0,1.0,-9.0,-6.0,-5.0,9.0,12.0,0.0,-12.0,31.0,-9.0,28.0,-12.0,34.0,-16.0,30.0,-14.0,32.0,-11.0,35.0,29.0,-12.0,29.0,-12.0,25.0,-10.0,26.0,-11.0,22.0,-8.0,21.0,-10.0,14.0,-9.0,11.0,-2.0,2.0,0.0,-3.0,-4.0,0.0,-9.0,2.0,0.0,-10.0,-2.0,-15.0,3.0,-15.0,-21.0,2512.4
0.0,4.0,-22.0,15.0,-23.0,16.0,-25.0,17.0,16.0,-27.0,9.0,-28.0,10.0,-15.0,13.0,-22.0,14.0,-9.0,19.0,-10.0,-10.0,23.0,-5.0,15.0,-13.0,-12.0,7.0,-2.0,2.0,4.0,-7.0,-10.0,-9.0,-11.0,29.0,9.0,34.0,17.0,31.0,10.0,36.0,11.0,36.0,14.0,40.0,12.0,12.0,34.0,11.0,34.0,13.0,26.0,10.0,27.0,11.0,19.0,12.0,18.0,2.0,13.0,6.0,14.0,5.0,8.0,4.0,-12.0,-9.0,2.0,-13.0,-12.0,1.0,-26.0,0.0,-18.0,1.0,5.0,2512.4
-64.0,3.0,26.0,-3.0,19.0,-7.0,29.0,-3.0,-8.0,23.0,-10.0,22.0,-10.0,22.0,-7.0,23.0,-9.0,19.0,-13.0,11.0,14.0,-7.0,13.0,-10.0,17.0,11.0,0.0,2.0,2.0,6.0,6.0,3.0,1.0,14.0,-23.0,-23.0,-25.0,-27.0,-22.0,-23.0,-28.0,-26.0,-26.0,-24.0,-25.0,-26.0,-25.0,-25.0,-19.0,-22.0,-18.0,-16.0,-18.0,-18.0,-19.0,-11.0,-15.0,-13.0,-15.0,-11.0,-10.0,-7.0,-7.0,-9.0,-7.0,4.0,3.0,1.0,9.0,12.0,-3.0,13.0,6.0,19.0,1.0,7.0,2512.41
-16.0,8.0,0.0,5.0,-10.0,-6.0,-8.0,-2.0,-1.0,-13.0,-6.0,-11.0,-13.0,-15.0,-9.0,-14.0,-17.0,-16.0,-18.0,-3.0,-15.0,-21.0,-14.0,-17.0,-11.0,-7.0,-22.0,0.0,-19.0,-14.0,-14.0,9.0,8.0,-3.0,-12.0,-1.0,-12.0,-2.0,-6.0,-1.0,-8.0,2.0,-13.0,2.0,-8.0,8.0,11.0,-17.0,16.0,-21.0,26.0,-14.0,19.0,-14.0,23.0,-20.0,28.0,-11.0,27.0,-13.0,28.0,-11.0,22.0,35.0,34.0,-8.0,-9.0,24.0,-5.0,2.0,23.0,-3.0,15.0,-3.0,14.0,23.0,2512.41
-80.0,8.0,-1.0,0.0,-5.0,4.0,-4.0,-6.0,-8.0,-10.0,-9.0,-6.0,-8.0,-8.0,-13.0,1.0,-16.0,-6.0,-17.0,-5.0,1.0,-24.0,8.0,-22.0,-5.0,11.0,-18.0,4.0,-12.0,-13.0,-12.0,11.0,9.0,1.0,-7.0,-2.0,-7.0,-7.0,-12.0,-7.0,-7.0,-2.0,-13.0,-1.0,-19.0,2.0,9.0,-16.0,-2.0,-25.0,4.0,-21.0,25.0,-18.0,23.0,-20.0,20.0,-16.0,14.0,-16.0,22.0,-18.0,18.0,22.0,20.0,-25.0,-24.0,28.0,-14.0,-16.0,18.0,-17.0,15.0,-13.0,20.0,11.0,2512.42
-96.0,-50.0,13.0,-38.0,43.0,-17.0,11.0,-44.0,-36.0,30.0,-48.0,-10.0,-43.0,10.0,-21.0,8.0,-38.0,15.0,-21.0,14.0,-4.0,-36.0,4.0,-21.0,9.0,9.0,-12.0,5.0,-23.0,-3.0,5.0,16.0,13.0,-2.0,-49.0,14.0,-61.0,11.0,-59.0,3.0,-59.0,14.0,-57.0,13.0,-57.0,20.0,15.0,-52.0,13.0,-42.0,22.0,-40.0,16.0,-40.0,18.0,-35.0,18.0,-27.0,5.0,-21.0,6.0,-17.0,-2.0,5.0,0.0,12.0,12.0,-15.0,4.0,-1.0,-3.0,7.0,-23.0,3.0,-10.0,-13.0,2512.46
-32.0,27.0,-19.0,1.0,-45.0,0.0,-41.0,2.0,-12.0,-56.0,0.0,-26.0,14.0,-25.0,-12.0,-44.0,4.0,-27.0,1.0,-20.0,-30.0,1.0,-19.0,3.0,-26.0,-7.0,-2.0,-13.0,-5.0,-18.0,-15.0,-2.0,-1.0,-15.0,55.0,-15.0,57.0,-4.0,62.0,-11.0,57.0,-12.0,59.0,-8.0,64.0,-9.0,-7.0,54.0,-5.0,46.0,-6.0,49.0,-4.0,43.0,-12.0,38.0,4.0,29.0,1.0,25.0,4.0,15.0,-4.0,2.0,2.0,-17.0,-19.0,18.0,-24.0,-40.0,-1.0,-5.0,5.0,-30.0,3.0,5.0,2512.47
-32.0,-46.0,-35.0,-18.0,-35.0,-49.0,-11.0,-53.0,-8.0,-42.0,-33.0,13.0,-14.0,-36.0,-24.0,-46.0,-40.0,-33.0,-23.0,-14.0,-22.0,-4.0,-7.0,-18.0,-16.0,-5.0,-18.0,2.0,-20.0,-14.0,-13.0,8.0,17.0,-15.0,-11.0,52.0,-13.0,52.0,-15.0,61.0,-19.0,61.0,-20.0,62.0,-13.0,53.0,60.0,-10.0,55.0,-9.0,52.0,-5.0,60.0,-8.0,41.0,-15.0,33.0,-11.0,22.0,-3.0,8.0,-6.0,15.0,2.0,14.0,5.0,7.0,-3.0,-20.0,-19.0,-9.0,8.0,-26.0,-6.0,-38.0,-26.0,2512.47
-32.0,-35.0,22.0,-41.0,4.0,-12.0,-23.0,-37.0,-42.0,13.0,-24.0,5.0,-48.0,-23.0,-34.0,-10.0,-27.0,-20.0,-9.0,0.0,9.0,-12.0,-17.0,-28.0,-4.0,-9.0,-12.0,-12.0,-18.0,-9.0,-4.0,6.0,20.0,0.0,-48.0,28.0,-49.0,27.0,-56.0,38.0,-53.0,35.0,-53.0,38.0,-45.0,32.0,36.0,-42.0,37.0,-34.0,25.0,-39.0,26.0,-27.0,34.0,-33.0,22.0,-18.0,18.0,-16.0,22.0,-12.0,-10.0,-14.0,-21.0,-4.0,4.0,-19.0,14.0,17.0,-33.0,-10.0,-35.0,-9.0,-32.0,-45.0,2512.48
16.0,15.0,-17.0,10.0,-20.0,12.0,-18.0,14.0,16.0,-18.0,15.0,-15.0,14.0,-13.0,15.0,-8.0,15.0,-12.0,16.0,-10.0,-12.0,13.0,-6.0,10.0,-14.0,-12.0,10.0,-12.0,0.0,4.0,-4.0,-6.0,-6.0,-12.0,37.0,0.0,36.0,-5.0,36.0,-3.0,39.0,-5.0,39.0,0.0,39.0,-6.0,-4.0,35.0,-4.0,34.0,-5.0,28.0,-3.0,29.0,-1.0,18.0,-2.0,20.0,1.0,14.0,-1.0,4.0,5.0,2.0,6.0,-5.0,-11.0,6.0,-15.0,-15.0,5.0,-16.0,13.0,-14.0,15.0,11.0,2512.48
32.0,17.0,-10.0,19.0,-12.0,23.0,-11.0,20.0,28.0,-11.0,21.0,-8.0,22.0,-8.0,16.0,-7.0,22.0,-4.0,18.0,-11.0,-3.0,13.0,-5.0,10.0,-5.0,-5.0,4.0,-7.0,10.0,3.0,-2.0,-11.0,-15.0,-3.0,32.0,-9.0,35.0,-9.0,36.0,-11.0,38.0,-9.0,38.0,-14.0,40.0,-9.0,-12.0,27.0,-15.0,31.0,-9.0,28.0,-15.0,23.0,-9.0,23.0,-7.0,20.0,-6.0,13.0,-4.0,7.0,4.0,2.0,8.0,-10.0,-9.0,8.0,-10.0,-6.0,11.0,-11.0,14.0,-10.0,14.0,11.0,2512.49
-15.0,-11.0,-3.0,-6.0,1.0,-4.0,4.0,-10.0,-6.0,12.0,-17.0,9.0,-8.0,21.0,-11.0,15.0,-6.0,24.0,-8.0,16.0,16.0,-4.0,21.0,-15.0,19.0,13.0,-6.0,21.0,-1.0,8.0,9.0,17.0,10.0,13.0,6.0,-3.0,5.0,-8.0,6.0,-8.0,-1.0,-15.0,-3.0,-14.0,-7.0,-19.0,-7.0,-13.0,-12.0,-14.0,-19.0,-16.0,-23.0,-24.0,-17.0,-18.0,-18.0,-22.0,-13.0,-18.0,-18.0,-22.0,-17.0,-17.0,-10.0,-25.0,-24.0,-9.0,-21.0,-28.0,-4.0,-20.0,-10.0,-15.0,-3.0,0.0,2512.49
64.0,4.0,-5.0,2.0,-7.0,18.0,2.0,-1.0,5.0,-17.0,4.0,-10.0,5.0,-19.0,-7.0,-23.0,-6.0,-20.0,1.0,-19.0,-23.0,3.0,-11.0,-5.0,-25.0,-22.0,-17.0,-15.0,-13.0,-16.0,-17.0,-14.0,-8.0,-17.0,-8.0,2.0,-7.0,2.0,-5.0,3.0,-8.0,1.0,-3.0,6.0,-6.0,10.0,12.0,-10.0,15.0,-12.0,6.0,-13.0,17.0,-9.0,24.0,-10.0,27.0,-9.0,24.0,-3.0,24.0,-6.0,25.0,35.0,19.0,12.0,11.0,23.0,6.0,-3.0,23.0,13.0,22.0,8.0,11.0,16.0,2512.51
-128.0,-10.0,-10.0,5.0,3.0,3.0,4.0,1.0,-6.0,0.0,-6.0,-13.0,-12.0,-6.0,-15.0,-14.0,-16.0,-1.0,-24.0,-9.0,-19.0,-28.0,-6.0,-19.0,-4.0,3.0,-21.0,12.0,-20.0,-20.0,-14.0,7.0,17.0,-9.0,0.0,-12.0,-5.0,-9.0,-11.0,-9.0,-8.0,-8.0,-6.0,-14.0,-8.0,-4.0,2.0,-10.0,-6.0,-22.0,-7.0,-19.0,-3.0,-33.0,6.0,-29.0,6.0,-39.0,2.0,-38.0,4.0,-20.0,16.0,8.0,17.0,-17.0,-27.0,22.0,-23.0,-21.0,13.0,-18.0,18.0,-17.0,1.0,6.0,2512.51
16.0,0.0,-4.0,0.0,-5.0,2.0,-6.0,0.0,-3.0,-8.0,-10.0,-8.0,-21.0,-7.0,-17.0,-3.0,-14.0,-10.0,-27.0,-9.0,-2.0,-21.0,4.0,-25.0,-2.0,0.0,-25.0,7.0,-19.0,-11.0,-8.0,11.0,10.0,-6.0,-6.0,-7.0,-6.0,-5.0,-6.0,-6.0,-9.0,-4.0,-6.0,-2.0,-8.0,-2.0,5.0,-26.0,8.0,-20.0,3.0,-17.0,8.0,-20.0,9.0,-25.0,14.0,-22.0,22.0,-18.0,22.0,-20.0,18.0,25.0,19.0,-20.0,-19.0,28.0,-15.0,-21.0,25.0,-13.0,22.0,-12.0,18.0,10.0,2512.52
-48.0,-3.0,-6.0,5.0,-6.0,-8.0,-11.0,-13.0,-7.0,-1.0,-14.0,-5.0,-16.0,3.0,-19.0,-3.0,-23.0,-1.0,-13.0,-7.0,3.0,-16.0,4.0,-32.0,4.0,6.0,-26.0,6.0,-22.0,-19.0,-8.0,13.0,17.0,-4.0,-5.0,-10.0,2.0,-15.0,0.0,-7.0,-13.0,-6.0,-9.0,-3.0,-15.0,-8.0,0.0,-27.0,6.0,-19.0,8.0,-28.0,2.0,-28.0,9.0,-33.0,5.0,-34.0,6.0,-29.0,14.0,-37.0,7.0,19.0,13.0,-24.0,-20.0,19.0,-19.0,-17.0,7.0,-21.0,14.0,-24.0,23.0,18.0,2512.52
32.0,6.0,-6.0,8.0,-4.0,3.0,-12.0,7.0,3.0,-13.0,4.0,-10.0,-3.0,-16.0,-8.0,-19.0,-2.0,-25.0,-3.0,-23.0,-25.0,-8.0,-18.0,-8.0,-22.0,-20.0,-12.0,-14.0,-11.0,-14.0,-18.0,-3.0,-2.0,-22.0,-9.0,-1.0,-6.0,1.0,-6.0,3.0,-3.0,3.0,-6.0,13.0,-4.0,15.0,11.0,-6.0,21.0,-6.0,23.0,-4.0,22.0,8.0,29.0,1.0,28.0,5.0,23.0,7.0,24.0,9.0,24.0,29.0,30.0,14.0,16.0,25.0,14.0,9.0,25.0,15.0,19.0,10.0,13.0,10.0,2512.53
-112.0,4.0,11.0,2.0,9.0,-2.0,7.0,1.0,-5.0,4.0,16.0,1.0,15.0,3.0,10.0,8.0,22.0,1.0,19.0,3.0,1.0,24.0,-5.0,16.0,-6.0,-9.0,20.0,-5.0,13.0,13.0,14.0,-14.0,-17.0,1.0,3.0,7.0,-2.0,9.0,0.0,0.0,8.0,5.0,12.0,3.0,12.0,2.0,0.0,22.0,1.0,22.0,1.0,19.0,-4.0,28.0,-7.0,23.0,-7.0,30.0,-14.0,27.0,-14.0,25.0,-16.0,-27.0,-14.0,27.0,24.0,-17.0,17.0,17.0,-11.0,18.0,-12.0,24.0,-15.0,-18.0,2512.53
32.0,-8.0,-2.0,-4.0,4.0,-6.0,17.0,-10.0,5.0,19.0,-4.0,13.0,-2.0,20.0,2.0,20.0,-5.0,15.0,-1.0,24.0,22.0,-1.0,18.0,8.0,22.0,11.0,10.0,15.0,13.0,14.0,19.0,8.0,2.0,15.0,6.0,2.0,7.0,-6.0,8.0,-6.0,7.0,-11.0,2.0,-10.0,3.0,-13.0,-16.0,-2.0,-26.0,0.0,-21.0,-1.0,-19.0,-7.0,-18.0,-8.0,-28.0,-11.0,-21.0,-2.0,-25.0,-18.0,-33.0,-30.0,-29.0,-18.0,-16.0,-28.0,-13.0,-20.0,-27.0,-14.0,-19.0,-2.0,-16.0,-8.0,2512.54
98.0,-6.0,-8.0,-2.0,-3.0,-4.0,-7.0,-6.0,-9.0,-8.0,-8.0,-2.0,-15.0,-4.0,-15.0,-3.0,-13.0,3.0,-21.0,5.0,3.0,-16.0,9.0,-26.0,11.0,11.0,-12.0,14.0,-15.0,-8.0,-9.0,18.0,18.0,-3.0,4.0,-8.0,-2.0,-6.0,-2.0,-11.0,-3.0,-14.0,-8.0,-14.0,-4.0,-5.0,-18.0,-14.0,-7.0,-18.0,-15.0,-24.0,-15.0,-18.0,-9.0,-22.0,-11.0,-22.0,-3.0,-26.0,-5.0,-30.0,-1.0,-3.0,-7.0,-32.0,-32.0,8.0,-25.0,-24.0,13.0,-21.0,-1.0,-24.0,8.0,-1.0,2512.55
-64.0,-4.0,-7.0,1.0,2.0,-4.0,2.0,-6.0,-11.0,9.0,-15.0,13.0,-14.0,6.0,-16.0,2.0,-24.0,14.0,-14.0,9.0,12.0,-20.0,15.0,-13.0,14.0,17.0,-11.0,16.0,-7.0,-6.0,-3.0,15.0,11.0,5.0,4.0,-5.0,4.0,-8.0,4.0,-12.0,3.0,-6.0,-2.0,-12.0,-2.0,-6.0,-14.0,-5.0,-16.0,-14.0,-19.0,-14.0,-17.0,-12.0,-21.0,-20.0,-17.0,-16.0,-17.0,-27.0,-20.0,-22.0,-16.0,-16.0,-14.0,-22.0,-17.0,-5.0,-22.0,-29.0,-19.0,-23.0,-10.0,-23.0,-2.0,-13.0,2512.55
49.0,17.0,-14.0,17.0,-14.0,13.0,-10.0,17.0,15.0,-13.0,12.0,-15.0,9.0,-12.0,7.0,-14.0,11.0,-10.0,5.0,-7.0,-11.0,7.0,-11.0,9.0,-14.0,-11.0,10.0,-8.0,0.0,1.0,3.0,-9.0,-14.0,-9.0,33.0,7.0,34.0,11.0,36.0,1.0,37.0,2.0,35.0,3.0,33.0,0.0,-3.0,29.0,-1.0,21.0,2.0,22.0,1.0,17.0,-3.0,15.0,3.0,13.0,1.0,8.0,0.0,2.0,2.0,8.0,8.0,-5.0,-14.0,7.0,-12.0,-12.0,10.0,-13.0,8.0,-15.0,14.0,15.0,2512.56
-112.0,20.0,-13.0,16.0,-18.0,17.0,-13.0,16.0,15.0,-11.0,19.0,-10.0,10.0,-12.0,15.0,-6.0,15.0,-11.0,10.0,-7.0,-6.0,12.0,-10.0,10.0,-9.0,-8.0,12.0,-8.0,7.0,6.0,7.0,-15.0,-16.0,0.0,31.0,18.0,33.0,19.0,32.0,16.0,37.0,16.0,37.0,18.0,31.0,16.0,12.0,32.0,7.0,32.0,4.0,19.0,6.0,22.0,5.0,19.0,7.0,13.0,3.0,7.0,2.0,4.0,4.0,12.0,5.0,-12.0,-17.0,7.0,-13.0,-15.0,14.0,-17.0,14.0,-14.0,12.0,12.0,2512.57
-15.0,20.0,3.0,22.0,7.0,22.0,11.0,22.0,23.0,5.0,17.0,2.0,19.0,7.0,25.0,3.0,14.0,6.0,13.0,4.0,4.0,10.0,7.0,9.0,4.0,-5.0,20.0,0.0,14.0,11.0,4.0,-13.0,-9.0,4.0,20.0,-32.0,20.0,-31.0,18.0,-31.0,22.0,-40.0,20.0,-29.0,16.0,-35.0,-34.0,14.0,-38.0,7.0,-28.0,15.0,-25.0,12.0,-22.0,15.0,-18.0,3.0,-13.0,7.0,-5.0,4.0,1.0,5.0,9.0,7.0,1.0,19.0,9.0,7.0,19.0,9.0,24.0,7.0,19.0,13.0,2512.57
-79.0,4.0,20.0,6.0,12.0,10.0,15.0,13.0,12.0,13.0,4.0,10.0,10.0,17.0,2.0,14.0,9.0,11.0,10.0,15.0,12.0,2.0,6.0,7.0,10.0,8.0,12.0,5.0,7.0,7.0,5.0,1.0,-2.0,9.0,-12.0,-31.0,-18.0,-26.0,-17.0,-34.0,-16.0,-30.0,-18.0,-29.0,-17.0,-31.0,-29.0,-11.0,-24.0,-12.0,-29.0,-10.0,-18.0,-9.0,-19.0,-9.0,-20.0,-2.0,-5.0,1.0,-9.0,0.0,1.0,2.0,7.0,9.0,13.0,7.0,9.0,12.0,14.0,13.0,14.0,15.0,13.0,11.0,2512.58
-128.0,-17.0,18.0,-11.0,24.0,-17.0,15.0,-20.0,-19.0,13.0,-10.0,9.0,-11.0,0.0,-9.0,18.0,-18.0,8.0,-18.0,7.0,6.0,-13.0,6.0,-11.0,9.0,5.0,-7.0,8.0,-6.0,-7.0,-5.0,13.0,11.0,3.0,-35.0,-14.0,-36.0,-17.0,-36.0,-16.0,-38.0,-15.0,-37.0,-11.0,-40.0,-12.0,-11.0,-33.0,-4.0,-33.0,-5.0,-28.0,-4.0,-21.0,-7.0,-20.0,-4.0,-14.0,-2.0,-4.0,-4.0,-3.0,-3.0,-16.0,-5.0,3.0,17.0,-8.0,15.0,18.0,-9.0,12.0,-11.0,15.0,-20.0,-12.0,2512.58
32.0,-26.0,-23.0,-26.0,-9.0,-35.0,-17.0,-31.0,-33.0,-14.0,-21.0,-13.0,-20.0,-9.0,-23.0,-13.0,-22.0,-10.0,-25.0,-29.0,-6.0,-21.0,-14.0,-27.0,-10.0,-8.0,-34.0,-3.0,-7.0,-22.0,-18.0,1.0,1.0,-22.0,-42.0,42.0,-43.0,33.0,-44.0,44.0,-42.0,46.0,-38.0,40.0,-43.0,47.0,47.0,-30.0,41.0,-29.0,41.0,-17.0,30.0,-14.0,34.0,-24.0,17.0,-20.0,20.0,-7.0,8.0,-10.0,-2.0,-14.0,-30.0,-15.0,-14.0,-28.0,-8.0,-11.0,-24.0,0.0,-44.0,-18.0,-43.0,-38.0,2512.59
-32.0,38.0,32.0,26.0,21.0,32.0,11.0,37.0,47.0,9.0,29.0,18.0,34.0,25.0,33.0,26.0,33.0,8.0,25.0,23.0,13.0,19.0,8.0,17.0,6.0,-9.0,9.0,-6.0,17.0,14.0,21.0,-8.0,-6.0,18.0,29.0,-39.0,22.0,-49.0,32.0,-58.0,25.0,-51.0,26.0,-58.0,20.0,-60.0,-58.0,22.0,-54.0,15.0,-40.0,18.0,-40.0,23.0,-33.0,14.0,-32.0,24.0,-14.0,9.0,-14.0,8.0,7.0,6.0,16.0,0.0,-7.0,18.0,7.0,8.0,34.0,24.0,33.0,12.0,42.0,31.0,2512.6
