subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_86,subcarrier_87,subcarrier_89,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-68.0,-64.0,11.0,-41.0,15.0,-9.0,3.0,-45.0,-4.0,-19.0,4.0,-39.0,27.0,-37.0,9.0,-75.0,24.0,-52.0,-64.0,2.0,-53.0,24.0,-47.0,17.0,-43.0,23.0,8.0,-63.0,12.0,-64.0,-39.0,4.0,-59.0,6.0,-3.0,-53.0,-3.0,-47.0,-7.0,-48.0,-45.0,-5.0,-45.0,-6.0,-43.0,3.0,-35.0,-10.0,16.0,18.0,0.0,22.0,4.0,11.0,7.0,8.0,30.0,33.0,32.0,13.0,40.0,15.0,7.0,49.0,26.0,59.0,22.0,59.0,17.0,48.0,11.0,52.0,31.0,49.0,15.0,40.0,26.0,48.0,38.0,23.0,23.0,11.0,40.0,15.0,-6.0,7.0,15.0,2.0,-9.0,-6.0,17.0,-18.0,17.0,3297.83
94.0,-32.0,5.0,4.0,-36.0,41.0,-54.0,-2.0,-46.0,24.0,-36.0,27.0,-23.0,7.0,-39.0,0.0,-61.0,10.0,11.0,-66.0,16.0,-47.0,1.0,-63.0,-17.0,-49.0,-59.0,10.0,-65.0,-7.0,1.0,-52.0,6.0,-49.0,-60.0,8.0,-52.0,9.0,-44.0,9.0,8.0,-43.0,8.0,-44.0,1.0,-37.0,-2.0,-35.0,-18.0,-20.0,13.0,-13.0,4.0,-18.0,-3.0,-17.0,-14.0,-22.0,-26.0,-31.0,-26.0,-42.0,-47.0,-41.0,-47.0,-37.0,-35.0,-32.0,-48.0,-21.0,-45.0,-32.0,-48.0,-27.0,-57.0,-15.0,-61.0,-12.0,-31.0,-38.0,2.0,-48.0,-8.0,-35.0,-14.0,-25.0,-4.0,-16.0,-26.0,9.0,1.0,-10.0,-16.0,3297.84
-68.0,-64.0,11.0,-11.0,18.0,-4.0,12.0,-2.0,17.0,-7.0,12.0,-11.0,9.0,-12.0,18.0,-11.0,20.0,-10.0,-11.0,10.0,-12.0,4.0,-17.0,20.0,-19.0,9.0,17.0,-24.0,8.0,-19.0,-20.0,11.0,-21.0,9.0,5.0,-20.0,11.0,-23.0,1.0,-20.0,-19.0,1.0,-27.0,-4.0,-23.0,-7.0,-16.0,-7.0,-7.0,-8.0,-15.0,-15.0,-11.0,-15.0,-5.0,-16.0,2.0,1.0,-1.0,-14.0,5.0,-22.0,-15.0,3.0,-14.0,10.0,-8.0,11.0,-14.0,25.0,-5.0,20.0,-10.0,22.0,-7.0,25.0,-2.0,30.0,-7.0,-4.0,29.0,2.0,27.0,-4.0,16.0,3.0,25.0,-3.0,23.0,-10.0,18.0,-3.0,13.0,3297.85
-123.0,80.0,8.0,-10.0,14.0,-18.0,14.0,-13.0,9.0,-15.0,12.0,-18.0,3.0,-21.0,12.0,-18.0,4.0,-8.0,-16.0,7.0,-21.0,6.0,-20.0,13.0,-17.0,12.0,8.0,-23.0,5.0,-25.0,-22.0,4.0,-26.0,-3.0,-2.0,-20.0,-3.0,-23.0,-4.0,-23.0,-17.0,-10.0,-19.0,-11.0,-14.0,-19.0,-22.0,-20.0,-6.0,-9.0,-14.0,-11.0,-5.0,-17.0,-9.0,-14.0,-4.0,7.0,5.0,-13.0,3.0,-12.0,-21.0,11.0,-10.0,7.0,-14.0,18.0,-20.0,21.0,-11.0,8.0,-18.0,21.0,-7.0,25.0,-12.0,22.0,-9.0,-6.0,21.0,-7.0,22.0,2.0,25.0,-11.0,22.0,1.0,20.0,-15.0,22.0,0.0,11.0,3297.85
-123.0,80.0,8.0,0.0,-23.0,7.0,-10.0,11.0,-14.0,11.0,-17.0,9.0,-12.0,14.0,-18.0,19.0,-16.0,17.0,14.0,-24.0,10.0,-8.0,12.0,-19.0,21.0,-19.0,-12.0,19.0,-8.0,13.0,21.0,-8.0,20.0,-6.0,1.0,26.0,-5.0,19.0,-1.0,24.0,19.0,6.0,24.0,4.0,17.0,9.0,22.0,5.0,11.0,17.0,9.0,8.0,7.0,7.0,-2.0,19.0,-5.0,-7.0,-4.0,17.0,-6.0,13.0,17.0,-14.0,3.0,-26.0,13.0,-24.0,-2.0,-24.0,2.0,-26.0,6.0,-31.0,3.0,-27.0,-2.0,-32.0,-2.0,-1.0,-23.0,0.0,-27.0,-5.0,-24.0,-6.0,-19.0,2.0,-24.0,-6.0,-22.0,2.0,-19.0,3297.86
113.0,16.0,7.0,9.0,-2.0,17.0,-4.0,22.0,-4.0,17.0,-5.0,21.0,-5.0,24.0,2.0,13.0,2.0,15.0,18.0,-1.0,17.0,3.0,24.0,-7.0,23.0,-1.0,6.0,21.0,-1.0,17.0,19.0,12.0,14.0,14.0,6.0,10.0,15.0,10.0,17.0,12.0,7.0,18.0,2.0,17.0,-1.0,19.0,2.0,19.0,-2.0,0.0,15.0,0.0,17.0,7.0,15.0,8.0,15.0,8.0,9.0,17.0,14.0,2.0,17.0,-5.0,24.0,-6.0,13.0,-5.0,23.0,-4.0,23.0,-9.0,24.0,-15.0,22.0,-6.0,23.0,-22.0,3.0,24.0,-19.0,15.0,-21.0,12.0,-12.0,21.0,-22.0,15.0,-22.0,20.0,-17.0,21.0,-11.0,3297.87
113.0,16.0,7.0,-2.0,-13.0,-14.0,-23.0,-7.0,-17.0,-11.0,-22.0,-7.0,-15.0,-8.0,-19.0,-4.0,-21.0,-4.0,-1.0,-20.0,-10.0,-19.0,-6.0,-25.0,-6.0,-20.0,-21.0,2.0,-22.0,1.0,10.0,-18.0,9.0,-22.0,-13.0,16.0,-13.0,12.0,-14.0,12.0,15.0,-13.0,14.0,-11.0,22.0,-7.0,22.0,-4.0,11.0,5.0,-16.0,7.0,-13.0,0.0,-11.0,-2.0,-15.0,-22.0,-11.0,-9.0,-15.0,-10.0,-11.0,-10.0,-18.0,-23.0,-14.0,-17.0,-19.0,-19.0,-25.0,-16.0,-22.0,-8.0,-18.0,-15.0,-17.0,-8.0,-22.0,-22.0,-11.0,-23.0,-13.0,-23.0,-13.0,-19.0,-6.0,-14.0,-5.0,-20.0,-16.0,-19.0,-10.0,3297.87
98.0,32.0,6.0,-4.0,20.0,-17.0,12.0,-12.0,11.0,-16.0,14.0,-21.0,7.0,-4.0,11.0,-10.0,14.0,-11.0,-6.0,12.0,-13.0,16.0,-12.0,17.0,-9.0,11.0,9.0,-12.0,11.0,-14.0,-15.0,11.0,-16.0,14.0,12.0,-23.0,1.0,-19.0,3.0,-27.0,-25.0,8.0,-18.0,-11.0,-25.0,1.0,-30.0,1.0,-5.0,-4.0,-11.0,-7.0,-6.0,-6.0,-8.0,-18.0,1.0,-6.0,4.0,-8.0,6.0,-13.0,-6.0,13.0,-17.0,14.0,-17.0,12.0,-11.0,19.0,-6.0,24.0,-6.0,21.0,-4.0,17.0,-4.0,21.0,-2.0,-8.0,17.0,-3.0,21.0,8.0,16.0,0.0,17.0,0.0,24.0,2.0,21.0,3.0,8.0,3297.88
90.0,-96.0,5.0,15.0,-7.0,16.0,-5.0,16.0,-4.0,2.0,0.0,18.0,7.0,16.0,1.0,21.0,3.0,20.0,21.0,5.0,14.0,5.0,20.0,10.0,23.0,4.0,11.0,12.0,9.0,8.0,15.0,20.0,13.0,16.0,17.0,7.0,18.0,-2.0,20.0,-2.0,-2.0,16.0,-11.0,13.0,-10.0,18.0,-9.0,13.0,5.0,12.0,9.0,10.0,9.0,17.0,1.0,15.0,1.0,-5.0,-4.0,17.0,0.0,27.0,12.0,-8.0,17.0,-12.0,17.0,-9.0,16.0,-13.0,16.0,-20.0,16.0,-17.0,7.0,-18.0,10.0,-16.0,10.0,12.0,-13.0,1.0,-17.0,5.0,-18.0,4.0,-16.0,15.0,-10.0,10.0,-22.0,6.0,-10.0,3297.88
124.0,-64.0,7.0,6.0,-10.0,3.0,-15.0,7.0,-15.0,8.0,-13.0,17.0,-14.0,12.0,-18.0,12.0,-11.0,20.0,12.0,-13.0,1.0,-8.0,20.0,-13.0,19.0,-14.0,-11.0,16.0,-12.0,20.0,11.0,-5.0,18.0,0.0,2.0,20.0,7.0,16.0,3.0,24.0,16.0,6.0,12.0,11.0,21.0,14.0,15.0,11.0,15.0,10.0,6.0,13.0,-1.0,14.0,-4.0,17.0,-3.0,-6.0,-15.0,14.0,-3.0,13.0,7.0,-14.0,7.0,-8.0,6.0,-17.0,4.0,-17.0,2.0,-22.0,-8.0,-22.0,-7.0,-16.0,-6.0,-23.0,-11.0,-4.0,-22.0,-1.0,-17.0,-6.0,-24.0,0.0,-25.0,-4.0,-20.0,-3.0,-16.0,2.0,-20.0,3297.89
-123.0,80.0,8.0,-15.0,10.0,-19.0,13.0,-16.0,12.0,-23.0,14.0,-24.0,18.0,-25.0,16.0,-27.0,17.0,-27.0,-21.0,23.0,-28.0,21.0,-25.0,21.0,-24.0,19.0,19.0,-22.0,19.0,-22.0,-25.0,15.0,-24.0,14.0,14.0,-22.0,10.0,-22.0,9.0,-23.0,-18.0,6.0,-18.0,6.0,-14.0,5.0,-11.0,6.0,5.0,6.0,-10.0,6.0,-8.0,8.0,-7.0,11.0,3.0,3.0,9.0,17.0,7.0,16.0,23.0,13.0,22.0,18.0,19.0,14.0,22.0,16.0,21.0,10.0,20.0,12.0,22.0,10.0,22.0,8.0,18.0,15.0,2.0,12.0,0.0,8.0,1.0,4.0,-1.0,0.0,-4.0,-2.0,-2.0,-6.0,-1.0,3297.9
-123.0,80.0,8.0,-16.0,4.0,-24.0,5.0,-28.0,-1.0,-23.0,-3.0,-23.0,10.0,-35.0,15.0,-25.0,12.0,-23.0,-32.0,8.0,-23.0,9.0,-27.0,11.0,-32.0,5.0,17.0,-28.0,16.0,-21.0,-29.0,8.0,-19.0,12.0,9.0,-24.0,15.0,-21.0,5.0,-15.0,-11.0,5.0,-15.0,0.0,-14.0,13.0,-9.0,0.0,12.0,14.0,2.0,12.0,-5.0,14.0,4.0,-1.0,3.0,10.0,12.0,8.0,21.0,12.0,4.0,17.0,8.0,22.0,7.0,29.0,8.0,14.0,-1.0,19.0,14.0,14.0,-1.0,25.0,3.0,5.0,2.0,12.0,7.0,2.0,11.0,11.0,10.0,-1.0,-2.0,3.0,6.0,3.0,-3.0,-3.0,-10.0,3297.91
113.0,16.0,7.0,-19.0,-6.0,-16.0,-12.0,-25.0,-8.0,-26.0,-19.0,-26.0,-9.0,-37.0,-12.0,-34.0,-3.0,-33.0,-26.0,-10.0,-38.0,-1.0,-34.0,-17.0,-33.0,-19.0,-20.0,-33.0,-15.0,-23.0,-11.0,-22.0,-33.0,-14.0,-17.0,-20.0,-19.0,-16.0,-19.0,-11.0,-18.0,-18.0,-12.0,-21.0,-15.0,-11.0,-10.0,-4.0,12.0,-3.0,-10.0,7.0,-13.0,0.0,-2.0,5.0,-5.0,9.0,7.0,5.0,18.0,17.0,12.0,21.0,15.0,29.0,13.0,24.0,11.0,19.0,7.0,15.0,7.0,11.0,27.0,12.0,11.0,20.0,10.0,18.0,29.0,8.0,2.0,6.0,-8.0,-8.0,-6.0,1.0,0.0,6.0,8.0,-5.0,-5.0,3297.91
113.0,16.0,7.0,-1.0,-28.0,-3.0,-23.0,4.0,-27.0,-23.0,-24.0,-11.0,-30.0,-8.0,-30.0,-16.0,-14.0,-10.0,-15.0,-35.0,-2.0,-17.0,-7.0,-35.0,-12.0,-30.0,-36.0,-10.0,-33.0,-8.0,-7.0,-32.0,0.0,-28.0,-28.0,-2.0,-27.0,0.0,-27.0,-1.0,-3.0,-21.0,-3.0,-18.0,-4.0,-18.0,-7.0,-14.0,11.0,7.0,8.0,9.0,12.0,-3.0,10.0,-9.0,9.0,5.0,5.0,-15.0,9.0,-17.0,-17.0,12.0,-23.0,14.0,-21.0,13.0,-24.0,18.0,-21.0,16.0,-27.0,12.0,-18.0,11.0,-19.0,16.0,2.0,-3.0,17.0,-6.0,8.0,-1.0,-3.0,-1.0,-1.0,-3.0,9.0,-11.0,-2.0,-1.0,0.0,3297.92
-108.0,64.0,9.0,1.0,15.0,-11.0,11.0,-5.0,13.0,-16.0,13.0,-10.0,23.0,-12.0,7.0,-12.0,17.0,-14.0,-10.0,13.0,-12.0,18.0,-8.0,16.0,-8.0,17.0,13.0,-15.0,14.0,-18.0,-20.0,7.0,-20.0,13.0,0.0,-23.0,-1.0,-20.0,-1.0,-21.0,-20.0,-11.0,-20.0,-1.0,-17.0,-4.0,-22.0,-10.0,-17.0,-16.0,-5.0,-16.0,0.0,-14.0,7.0,-15.0,11.0,14.0,16.0,-12.0,8.0,-11.0,-11.0,16.0,-8.0,16.0,-3.0,22.0,-4.0,21.0,4.0,17.0,1.0,24.0,7.0,27.0,8.0,17.0,15.0,7.0,19.0,7.0,26.0,7.0,16.0,7.0,24.0,5.0,28.0,5.0,15.0,2.0,19.0,3297.94
98.0,32.0,6.0,25.0,-7.0,5.0,2.0,16.0,-5.0,12.0,1.0,18.0,0.0,19.0,7.0,16.0,4.0,9.0,16.0,3.0,18.0,13.0,16.0,9.0,11.0,11.0,7.0,15.0,13.0,9.0,21.0,13.0,10.0,18.0,17.0,9.0,13.0,8.0,17.0,3.0,1.0,19.0,-1.0,21.0,-1.0,15.0,0.0,18.0,-3.0,3.0,14.0,2.0,10.0,7.0,18.0,10.0,15.0,11.0,13.0,15.0,8.0,18.0,19.0,5.0,18.0,-4.0,21.0,-1.0,21.0,2.0,17.0,-8.0,19.0,-5.0,19.0,-10.0,15.0,-8.0,17.0,22.0,-12.0,20.0,-11.0,25.0,-14.0,20.0,-13.0,20.0,-7.0,10.0,-6.0,11.0,-13.0,3297.95
98.0,32.0,6.0,-18.0,-7.0,-18.0,-12.0,-21.0,-6.0,-13.0,2.0,-11.0,-7.0,-6.0,-7.0,-12.0,-9.0,-21.0,-21.0,-12.0,-18.0,-8.0,-21.0,-5.0,-22.0,-3.0,-12.0,-22.0,-1.0,-12.0,-14.0,-18.0,-12.0,-20.0,-22.0,-6.0,-21.0,0.0,-20.0,0.0,2.0,-21.0,10.0,-19.0,6.0,-25.0,8.0,-24.0,-6.0,-11.0,-13.0,-4.0,-14.0,-15.0,-9.0,-16.0,-12.0,-7.0,-3.0,-18.0,-5.0,-21.0,-20.0,3.0,-18.0,0.0,-29.0,2.0,-25.0,10.0,-26.0,13.0,-20.0,14.0,-19.0,9.0,-18.0,23.0,-20.0,-22.0,22.0,-21.0,14.0,-23.0,16.0,-18.0,19.0,-17.0,15.0,-24.0,10.0,-14.0,9.0,3297.95
-128.0,0.0,8.0,0.0,17.0,2.0,20.0,-3.0,10.0,-17.0,15.0,-7.0,12.0,-8.0,24.0,-16.0,16.0,-8.0,-12.0,11.0,-10.0,4.0,-8.0,21.0,-19.0,5.0,17.0,-19.0,13.0,-24.0,-11.0,5.0,-20.0,14.0,4.0,-22.0,-6.0,-21.0,0.0,-15.0,-32.0,-3.0,-19.0,-3.0,-24.0,-5.0,-22.0,-7.0,-2.0,-5.0,-18.0,-10.0,-10.0,-16.0,-8.0,-15.0,-7.0,6.0,18.0,-7.0,3.0,-16.0,-20.0,4.0,-21.0,13.0,-12.0,2.0,-13.0,15.0,-9.0,24.0,-7.0,32.0,-10.0,23.0,-7.0,23.0,-5.0,2.0,21.0,3.0,23.0,-4.0,31.0,-5.0,24.0,-4.0,33.0,0.0,20.0,-6.0,16.0,3297.96
-128.0,0.0,8.0,-10.0,0.0,-20.0,-4.0,-17.0,2.0,-16.0,-7.0,-18.0,-6.0,-17.0,-11.0,-16.0,-9.0,-20.0,-16.0,-4.0,-18.0,-1.0,-14.0,-3.0,-26.0,-17.0,-18.0,-16.0,-15.0,-13.0,-17.0,-23.0,-17.0,-16.0,-20.0,-8.0,-17.0,-2.0,-22.0,1.0,0.0,-13.0,-1.0,-21.0,3.0,-20.0,9.0,-24.0,4.0,0.0,-19.0,-4.0,-10.0,-1.0,-20.0,-7.0,-17.0,-21.0,-20.0,-9.0,-12.0,-13.0,-19.0,-13.0,-28.0,-5.0,-20.0,-11.0,-25.0,-5.0,-27.0,-1.0,-21.0,7.0,-29.0,9.0,-25.0,5.0,-27.0,-25.0,2.0,-16.0,10.0,-20.0,2.0,-29.0,10.0,-17.0,2.0,-17.0,10.0,-21.0,8.0,3297.97
-118.0,-96.0,8.0,0.0,-22.0,6.0,-13.0,0.0,-17.0,0.0,-17.0,5.0,-17.0,4.0,-16.0,3.0,-14.0,8.0,17.0,-14.0,11.0,-23.0,8.0,-14.0,15.0,-19.0,-16.0,17.0,-19.0,15.0,19.0,-16.0,16.0,-7.0,-8.0,21.0,3.0,22.0,-2.0,22.0,26.0,3.0,20.0,5.0,27.0,5.0,22.0,8.0,19.0,16.0,-5.0,16.0,-2.0,12.0,-6.0,18.0,-5.0,-15.0,-15.0,13.0,-16.0,11.0,8.0,-8.0,0.0,-16.0,6.0,-24.0,-3.0,-19.0,-3.0,-30.0,-6.0,-31.0,-4.0,-24.0,-17.0,-22.0,-10.0,-14.0,-24.0,-9.0,-21.0,-9.0,-26.0,2.0,-24.0,-8.0,-18.0,-4.0,-21.0,-7.0,-14.0,3297.97
-98.0,-32.0,9.0,-7.0,-13.0,-13.0,-11.0,-4.0,-18.0,-3.0,-14.0,-9.0,-16.0,-4.0,-18.0,-4.0,-13.0,3.0,-2.0,-20.0,-8.0,-11.0,-5.0,-16.0,1.0,-12.0,-17.0,0.0,-18.0,-2.0,2.0,-21.0,5.0,-20.0,-14.0,7.0,-17.0,12.0,-15.0,9.0,14.0,-14.0,13.0,-19.0,15.0,-13.0,14.0,-18.0,14.0,8.0,-3.0,8.0,1.0,14.0,-1.0,14.0,-8.0,-7.0,-10.0,8.0,-13.0,7.0,2.0,-18.0,-2.0,-19.0,-6.0,-12.0,-10.0,-15.0,-13.0,-20.0,-10.0,-22.0,-12.0,-18.0,-18.0,-13.0,-16.0,-16.0,-18.0,-16.0,-18.0,-9.0,-11.0,-18.0,-17.0,-7.0,-13.0,-12.0,-13.0,-8.0,-17.0,3297.98
94.0,-32.0,5.0,15.0,2.0,7.0,-9.0,3.0,-8.0,17.0,-7.0,25.0,-2.0,18.0,-11.0,27.0,-2.0,30.0,12.0,-3.0,33.0,-11.0,27.0,-5.0,14.0,-15.0,-9.0,26.0,-6.0,20.0,17.0,-7.0,23.0,-6.0,-8.0,25.0,-18.0,22.0,-15.0,14.0,9.0,-20.0,7.0,-8.0,0.0,-17.0,12.0,-15.0,-14.0,-9.0,-19.0,-12.0,-14.0,-1.0,-4.0,-1.0,-13.0,-14.0,-16.0,6.0,-15.0,-2.0,4.0,-4.0,9.0,-9.0,15.0,-29.0,5.0,-13.0,-6.0,-18.0,-5.0,-27.0,9.0,-31.0,10.0,-17.0,14.0,-15.0,-17.0,-13.0,-21.0,-1.0,-11.0,2.0,-13.0,-1.0,0.0,-1.0,-14.0,9.0,-6.0,3298.01
-128.0,0.0,8.0,5.0,-1.0,11.0,-9.0,18.0,-9.0,13.0,-15.0,25.0,-8.0,19.0,-19.0,15.0,-8.0,19.0,21.0,-9.0,11.0,-4.0,17.0,-7.0,30.0,-15.0,-5.0,22.0,-15.0,21.0,26.0,-15.0,20.0,-13.0,-6.0,21.0,10.0,27.0,3.0,17.0,18.0,1.0,14.0,-6.0,18.0,0.0,7.0,2.0,-13.0,-7.0,16.0,-8.0,11.0,-12.0,10.0,-9.0,-3.0,-3.0,3.0,-2.0,-11.0,-10.0,-19.0,-4.0,-10.0,-15.0,-17.0,-7.0,-18.0,-17.0,-17.0,-10.0,-9.0,-5.0,-16.0,1.0,-2.0,-14.0,-7.0,-18.0,-13.0,-10.0,-4.0,-2.0,5.0,-15.0,5.0,3.0,-4.0,-5.0,2.0,-2.0,-1.0,3298.01
-128.0,0.0,8.0,2.0,-11.0,-24.0,6.0,-47.0,1.0,-24.0,31.0,-42.0,-1.0,-29.0,38.0,-66.0,25.0,-44.0,-45.0,9.0,-52.0,16.0,-50.0,48.0,-40.0,23.0,32.0,-51.0,11.0,-43.0,-50.0,28.0,-34.0,15.0,18.0,-35.0,9.0,-33.0,17.0,-28.0,-22.0,12.0,-11.0,25.0,-18.0,14.0,-15.0,6.0,37.0,29.0,-2.0,26.0,-1.0,24.0,-3.0,15.0,6.0,10.0,9.0,6.0,22.0,3.0,10.0,27.0,1.0,24.0,15.0,29.0,15.0,31.0,7.0,21.0,3.0,34.0,13.0,23.0,13.0,22.0,10.0,9.0,15.0,16.0,27.0,16.0,0.0,25.0,-1.0,11.0,3.0,20.0,11.0,-11.0,31.0,3298.02
125.0,-48.0,7.0,-34.0,-3.0,-16.0,-20.0,-48.0,-33.0,-15.0,-35.0,-26.0,-23.0,-20.0,-33.0,-27.0,-23.0,-26.0,-37.0,-40.0,-40.0,-36.0,-27.0,-61.0,-35.0,-47.0,-41.0,-49.0,-26.0,-36.0,-45.0,-40.0,-32.0,-35.0,-46.0,-18.0,-37.0,-20.0,-25.0,-29.0,-19.0,-31.0,-15.0,-17.0,-17.0,-12.0,-10.0,-8.0,15.0,11.0,27.0,6.0,21.0,4.0,20.0,1.0,23.0,9.0,13.0,-23.0,18.0,-28.0,-31.0,9.0,-20.0,21.0,-25.0,24.0,-36.0,22.0,-32.0,39.0,-35.0,17.0,-38.0,22.0,-43.0,20.0,-16.0,-6.0,21.0,-4.0,16.0,-12.0,22.0,6.0,32.0,6.0,7.0,-3.0,-13.0,2.0,-28.0,3298.02
-111.0,16.0,9.0,-26.0,5.0,-24.0,-2.0,-46.0,21.0,-41.0,0.0,-50.0,-26.0,-29.0,33.0,-39.0,7.0,-32.0,-46.0,40.0,-69.0,16.0,-75.0,-1.0,-60.0,22.0,7.0,-65.0,21.0,-52.0,-45.0,15.0,-49.0,15.0,15.0,-53.0,13.0,-45.0,10.0,-38.0,-25.0,5.0,-17.0,4.0,-31.0,9.0,-6.0,7.0,32.0,23.0,8.0,22.0,9.0,23.0,1.0,10.0,9.0,11.0,22.0,-12.0,24.0,-5.0,-8.0,25.0,-5.0,33.0,-5.0,30.0,-10.0,34.0,8.0,47.0,-2.0,39.0,9.0,27.0,9.0,53.0,4.0,-15.0,21.0,22.0,10.0,22.0,13.0,11.0,-17.0,3.0,6.0,6.0,24.0,3.0,4.0,3298.03
-51.0,-48.0,12.0,-34.0,-4.0,-55.0,10.0,-22.0,12.0,-24.0,-1.0,-45.0,37.0,-28.0,19.0,-55.0,1.0,-64.0,-46.0,43.0,-50.0,0.0,-63.0,12.0,-74.0,5.0,12.0,-65.0,0.0,-50.0,-46.0,0.0,-42.0,0.0,-16.0,-45.0,0.0,-42.0,1.0,-49.0,-37.0,-3.0,-26.0,-3.0,-32.0,0.0,-25.0,5.0,38.0,24.0,-7.0,27.0,-7.0,16.0,-8.0,9.0,2.0,11.0,16.0,1.0,23.0,-1.0,3.0,25.0,5.0,39.0,11.0,34.0,-2.0,35.0,12.0,40.0,20.0,26.0,27.0,52.0,10.0,38.0,7.0,9.0,18.0,3.0,-2.0,16.0,22.0,4.0,18.0,-32.0,14.0,-1.0,19.0,-6.0,2.0,3298.04
125.0,-48.0,7.0,-14.0,2.0,-4.0,-29.0,-40.0,-26.0,-43.0,-11.0,-15.0,-53.0,-44.0,-41.0,-41.0,-32.0,-25.0,-16.0,-52.0,-51.0,-41.0,-35.0,-36.0,-34.0,-31.0,-44.0,-24.0,-44.0,-26.0,-24.0,-52.0,-19.0,-50.0,-46.0,-9.0,-45.0,-16.0,-39.0,-19.0,-6.0,-29.0,-1.0,-33.0,-6.0,-22.0,-5.0,-25.0,9.0,17.0,-28.0,13.0,-23.0,8.0,-17.0,20.0,-6.0,3.0,-4.0,19.0,14.0,14.0,17.0,25.0,22.0,29.0,24.0,35.0,14.0,26.0,21.0,30.0,17.0,43.0,23.0,46.0,13.0,42.0,16.0,22.0,25.0,38.0,9.0,6.0,24.0,2.0,5.0,18.0,-14.0,-11.0,-1.0,-13.0,13.0,3298.04
-111.0,16.0,9.0,-46.0,11.0,-14.0,25.0,-13.0,22.0,6.0,22.0,-17.0,28.0,-17.0,47.0,-32.0,59.0,-20.0,-19.0,75.0,-35.0,43.0,-29.0,54.0,-30.0,54.0,53.0,-33.0,62.0,-19.0,-17.0,56.0,-15.0,49.0,42.0,-21.0,46.0,-5.0,43.0,-11.0,-7.0,27.0,-4.0,29.0,-8.0,22.0,1.0,20.0,35.0,30.0,-8.0,28.0,-7.0,28.0,-4.0,21.0,0.0,3.0,9.0,14.0,14.0,5.0,18.0,27.0,16.0,29.0,19.0,41.0,15.0,32.0,13.0,27.0,33.0,31.0,14.0,31.0,27.0,23.0,27.0,40.0,26.0,15.0,26.0,22.0,29.0,10.0,-6.0,18.0,9.0,-14.0,-18.0,3.0,-18.0,3298.05
-118.0,-96.0,8.0,-3.0,16.0,5.0,16.0,-28.0,49.0,8.0,51.0,9.0,30.0,-36.0,60.0,-27.0,64.0,-21.0,-4.0,41.0,6.0,40.0,-21.0,69.0,1.0,63.0,59.0,-17.0,69.0,-11.0,-8.0,57.0,-10.0,52.0,43.0,-17.0,47.0,-23.0,49.0,-14.0,-15.0,33.0,-11.0,30.0,-11.0,22.0,-6.0,14.0,-1.0,-2.0,-36.0,6.0,-26.0,5.0,-20.0,9.0,-13.0,-16.0,-11.0,22.0,-2.0,33.0,36.0,-6.0,28.0,3.0,32.0,4.0,42.0,6.0,51.0,-4.0,46.0,-4.0,56.0,1.0,30.0,-4.0,40.0,35.0,-14.0,9.0,9.0,24.0,6.0,-3.0,11.0,-5.0,6.0,1.0,-6.0,24.0,9.0,3298.05
-98.0,-32.0,9.0,24.0,-4.0,13.0,-7.0,26.0,5.0,30.0,11.0,15.0,-14.0,29.0,0.0,46.0,-14.0,82.0,72.0,-28.0,56.0,-1.0,66.0,1.0,61.0,6.0,-5.0,58.0,-2.0,52.0,54.0,7.0,48.0,5.0,-5.0,45.0,11.0,44.0,4.0,42.0,37.0,3.0,30.0,-1.0,19.0,4.0,20.0,-15.0,-32.0,-27.0,0.0,-25.0,-7.0,-28.0,-7.0,-22.0,-11.0,-13.0,-21.0,-11.0,-22.0,-11.0,-3.0,-27.0,8.0,-28.0,0.0,-46.0,-16.0,-39.0,-9.0,-45.0,1.0,-44.0,-26.0,-43.0,-7.0,-29.0,-4.0,-9.0,-14.0,11.0,-10.0,-22.0,-31.0,4.0,-24.0,7.0,15.0,14.0,-15.0,13.0,-12.0,3298.06
