subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_6,subcarrier_7,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_83,subcarrier_86,subcarrier_88,subcarrier_89,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_124,subcarrier_125,subcarrier_126,timestamp
-32.0,5.0,-26.0,-27.0,29.0,6.0,-46.0,3.0,-22.0,-4.0,1.0,-35.0,-55.0,-63.0,6.0,18.0,-52.0,23.0,-66.0,13.0,-52.0,-39.0,28.0,-47.0,48.0,-44.0,34.0,-34.0,26.0,-21.0,27.0,-26.0,20.0,-21.0,14.0,-15.0,12.0,-7.0,7.0,-2.0,3.0,-2.0,9.0,55.0,9.0,56.0,9.0,63.0,12.0,14.0,52.0,43.0,5.0,10.0,28.0,4.0,15.0,13.0,16.0,-3.0,14.0,-1.0,9.0,-10.0,19.0,-18.0,-27.0,25.0,-20.0,24.0,-27.0,24.0,-26.0,32.0,-14.0,-23.0,25.0,-25.0,20.0,-16.0,1200.77
-128.0,7.0,-23.0,-2.0,-17.0,-21.0,-25.0,-17.0,-30.0,-32.0,-27.0,-20.0,-43.0,-38.0,-28.0,-29.0,-44.0,-26.0,-71.0,-7.0,-52.0,-55.0,-27.0,-46.0,-6.0,-47.0,-20.0,-53.0,-4.0,-27.0,-12.0,-23.0,-6.0,-32.0,2.0,-13.0,-1.0,-15.0,-14.0,0.0,6.0,1.0,1.0,31.0,55.0,24.0,45.0,28.0,43.0,46.0,31.0,23.0,39.0,26.0,7.0,26.0,7.0,-7.0,14.0,-7.0,6.0,-16.0,14.0,-20.0,-2.0,-21.0,-26.0,4.0,-39.0,13.0,-30.0,-1.0,-27.0,14.0,-33.0,-30.0,11.0,-33.0,-8.0,-36.0,1200.77
-64.0,8.0,-19.0,-28.0,-9.0,8.0,-29.0,9.0,-31.0,-6.0,21.0,-34.0,-21.0,-60.0,18.0,33.0,-53.0,21.0,-49.0,36.0,-39.0,-38.0,31.0,-34.0,38.0,-35.0,37.0,-33.0,43.0,-32.0,27.0,-21.0,19.0,-14.0,12.0,-9.0,13.0,-14.0,5.0,5.0,-2.0,-8.0,8.0,56.0,-26.0,50.0,-20.0,52.0,-12.0,-21.0,45.0,40.0,-8.0,-1.0,27.0,-8.0,24.0,9.0,4.0,6.0,6.0,-9.0,11.0,10.0,18.0,4.0,-6.0,23.0,-12.0,44.0,-4.0,37.0,-21.0,43.0,-1.0,-16.0,21.0,-24.0,28.0,-22.0,1200.78
-128.0,12.0,-18.0,-20.0,16.0,18.0,-30.0,10.0,-25.0,-4.0,5.0,-50.0,-40.0,-46.0,4.0,18.0,-56.0,6.0,-40.0,10.0,-43.0,-59.0,28.0,-39.0,23.0,-39.0,26.0,-44.0,24.0,-44.0,18.0,-36.0,20.0,-15.0,11.0,-14.0,16.0,-7.0,2.0,7.0,-6.0,-7.0,-1.0,50.0,35.0,44.0,28.0,45.0,29.0,22.0,43.0,42.0,20.0,19.0,22.0,8.0,15.0,3.0,12.0,4.0,20.0,-12.0,17.0,-21.0,11.0,-20.0,-26.0,17.0,-26.0,22.0,-27.0,20.0,-29.0,25.0,-33.0,-25.0,32.0,-13.0,24.0,-18.0,1200.79
-64.0,13.0,-13.0,-30.0,-1.0,-22.0,-49.0,-21.0,-36.0,-10.0,-26.0,-20.0,-45.0,-49.0,-10.0,2.0,-51.0,-14.0,-53.0,-11.0,-63.0,-56.0,-8.0,-53.0,-2.0,-53.0,-12.0,-51.0,-2.0,-37.0,0.0,-42.0,1.0,-30.0,-1.0,-14.0,-1.0,-10.0,1.0,-5.0,5.0,-5.0,5.0,56.0,26.0,51.0,30.0,53.0,20.0,22.0,45.0,37.0,14.0,19.0,26.0,10.0,12.0,6.0,10.0,-8.0,15.0,-9.0,8.0,-18.0,17.0,-26.0,-34.0,14.0,-23.0,18.0,-39.0,7.0,-36.0,29.0,-23.0,-31.0,26.0,-31.0,20.0,-40.0,1200.79
-32.0,9.0,-19.0,-8.0,-32.0,-38.0,8.0,-34.0,4.0,-20.0,-46.0,10.0,-13.0,-6.0,-69.0,-46.0,-29.0,-51.0,-13.0,-61.0,-19.0,-33.0,-47.0,-33.0,-52.0,-28.0,-38.0,-29.0,-44.0,-27.0,-36.0,-20.0,-24.0,-1.0,-22.0,-16.0,-8.0,-8.0,-2.0,1.0,4.0,2.0,7.0,-41.0,45.0,-45.0,38.0,-42.0,39.0,47.0,-23.0,-30.0,34.0,18.0,-22.0,16.0,-19.0,-31.0,3.0,-9.0,-5.0,-18.0,-14.0,-9.0,-13.0,-16.0,-18.0,-26.0,-24.0,-33.0,-20.0,-35.0,-20.0,-41.0,-27.0,-21.0,-37.0,-27.0,-21.0,-28.0,1200.8
-64.0,6.0,-29.0,-8.0,-16.0,-26.0,-23.0,-40.0,-21.0,-18.0,-36.0,-32.0,-27.0,-44.0,-26.0,-23.0,-45.0,-35.0,-42.0,-21.0,-56.0,-48.0,-42.0,-45.0,-14.0,-38.0,-23.0,-47.0,-18.0,-38.0,-11.0,-27.0,-13.0,-25.0,-11.0,-14.0,-2.0,-9.0,-11.0,-3.0,5.0,5.0,7.0,53.0,7.0,59.0,3.0,60.0,5.0,8.0,45.0,50.0,12.0,14.0,6.0,8.0,15.0,-6.0,7.0,-4.0,28.0,-14.0,9.0,-17.0,20.0,-23.0,-23.0,14.0,-41.0,14.0,-35.0,19.0,-25.0,17.0,-32.0,-30.0,14.0,-37.0,5.0,-37.0,1200.8
-32.0,11.0,5.0,3.0,-8.0,7.0,-6.0,-9.0,2.0,3.0,14.0,0.0,-7.0,-4.0,14.0,5.0,-11.0,13.0,2.0,6.0,-17.0,-12.0,18.0,-13.0,19.0,-8.0,11.0,-11.0,10.0,-14.0,5.0,-20.0,5.0,-17.0,0.0,-13.0,3.0,-15.0,-9.0,-10.0,-10.0,-5.0,-3.0,5.0,11.0,3.0,11.0,7.0,9.0,3.0,6.0,7.0,-8.0,-9.0,19.0,-12.0,15.0,16.0,-17.0,27.0,-17.0,19.0,-9.0,12.0,-16.0,17.0,24.0,-20.0,15.0,-20.0,19.0,-23.0,23.0,-22.0,9.0,23.0,-24.0,4.0,-19.0,-1.0,1200.81
32.0,13.0,0.0,-5.0,7.0,-3.0,-3.0,-3.0,-4.0,10.0,-4.0,-8.0,-5.0,-8.0,-11.0,-10.0,-9.0,-14.0,-14.0,-15.0,-13.0,-12.0,-21.0,-15.0,-20.0,-2.0,-11.0,4.0,-21.0,-4.0,-16.0,10.0,-10.0,3.0,-12.0,11.0,-10.0,15.0,-4.0,-15.0,10.0,-6.0,18.0,-7.0,-1.0,-7.0,6.0,-9.0,1.0,6.0,0.0,-1.0,13.0,16.0,4.0,13.0,2.0,2.0,22.0,-5.0,31.0,-1.0,23.0,-4.0,27.0,0.0,4.0,29.0,4.0,27.0,8.0,26.0,5.0,29.0,12.0,4.0,19.0,1.0,15.0,6.0,1200.81
32.0,6.0,-1.0,-5.0,4.0,-7.0,6.0,3.0,-2.0,-4.0,-2.0,-16.0,-7.0,-4.0,-8.0,-8.0,-12.0,-20.0,-3.0,-14.0,-8.0,-7.0,-16.0,-20.0,-26.0,-14.0,-20.0,-4.0,-19.0,2.0,-19.0,8.0,-31.0,8.0,-20.0,11.0,-20.0,16.0,-13.0,-15.0,11.0,-5.0,10.0,-13.0,-7.0,-8.0,-5.0,-13.0,-4.0,2.0,-16.0,-14.0,6.0,18.0,-12.0,18.0,-5.0,-4.0,24.0,-9.0,17.0,-3.0,27.0,6.0,24.0,-2.0,5.0,22.0,-4.0,31.0,7.0,28.0,7.0,20.0,5.0,10.0,16.0,8.0,11.0,2.0,1200.82
96.0,15.0,-16.0,2.0,7.0,2.0,-4.0,9.0,14.0,12.0,5.0,12.0,-1.0,5.0,4.0,16.0,8.0,15.0,-3.0,19.0,6.0,2.0,9.0,-1.0,23.0,4.0,12.0,-2.0,16.0,-10.0,15.0,-1.0,16.0,-13.0,10.0,-7.0,9.0,-14.0,2.0,5.0,-5.0,5.0,-16.0,5.0,-4.0,13.0,-9.0,7.0,5.0,-12.0,-5.0,1.0,-14.0,-15.0,-2.0,-23.0,-13.0,-12.0,-26.0,1.0,-19.0,-1.0,-31.0,-2.0,-32.0,-3.0,-11.0,-25.0,-25.0,-17.0,-13.0,-14.0,-13.0,-15.0,-3.0,-14.0,-23.0,3.0,-11.0,1.0,1200.83
-64.0,7.0,1.0,-5.0,1.0,-2.0,7.0,-4.0,1.0,-16.0,-9.0,3.0,8.0,-2.0,-4.0,-19.0,-3.0,-10.0,6.0,-19.0,11.0,5.0,-13.0,24.0,-28.0,3.0,-18.0,5.0,-14.0,14.0,-18.0,18.0,-5.0,16.0,-1.0,13.0,4.0,14.0,-5.0,-5.0,7.0,8.0,15.0,3.0,-3.0,-4.0,-4.0,-4.0,-3.0,3.0,-15.0,-11.0,3.0,6.0,-17.0,-8.0,-19.0,-13.0,9.0,-27.0,-2.0,-21.0,-12.0,-17.0,4.0,-23.0,-27.0,4.0,-19.0,11.0,-25.0,16.0,-22.0,7.0,-16.0,-21.0,1.0,-14.0,6.0,-7.0,1200.83
-128.0,8.0,-4.0,-1.0,2.0,4.0,2.0,-3.0,-1.0,-4.0,3.0,1.0,4.0,15.0,13.0,6.0,9.0,10.0,13.0,9.0,15.0,17.0,12.0,7.0,18.0,8.0,22.0,7.0,21.0,9.0,3.0,2.0,18.0,3.0,18.0,-7.0,18.0,-4.0,17.0,12.0,-15.0,6.0,-16.0,4.0,4.0,8.0,-2.0,4.0,-5.0,-6.0,2.0,3.0,-10.0,-8.0,3.0,-21.0,-1.0,-3.0,-21.0,0.0,-18.0,-1.0,-20.0,-12.0,-19.0,-9.0,-3.0,-26.0,-7.0,-25.0,-4.0,-19.0,-10.0,-22.0,-3.0,-15.0,-22.0,0.0,-7.0,-10.0,1200.84
32.0,6.0,-10.0,-5.0,1.0,4.0,0.0,6.0,-5.0,-3.0,-14.0,6.0,4.0,4.0,-10.0,-13.0,7.0,-8.0,15.0,-10.0,13.0,4.0,-15.0,14.0,-18.0,13.0,-15.0,28.0,-12.0,15.0,-9.0,18.0,-13.0,18.0,-14.0,17.0,-8.0,8.0,-3.0,-6.0,14.0,1.0,11.0,4.0,8.0,4.0,3.0,10.0,-1.0,3.0,6.0,10.0,-7.0,-10.0,11.0,-19.0,7.0,3.0,-20.0,-6.0,-9.0,-1.0,-11.0,-7.0,-17.0,-15.0,-5.0,-26.0,-18.0,-19.0,-15.0,-25.0,-15.0,-10.0,-16.0,-10.0,-1.0,-6.0,-10.0,-7.0,1200.84
32.0,6.0,-15.0,-6.0,8.0,-2.0,0.0,-10.0,0.0,-6.0,-12.0,-1.0,-6.0,-9.0,-11.0,-11.0,-5.0,-13.0,-12.0,-21.0,-10.0,5.0,-29.0,-11.0,-20.0,1.0,-24.0,0.0,-33.0,0.0,-27.0,7.0,-14.0,11.0,-22.0,20.0,-9.0,8.0,-9.0,-4.0,20.0,-7.0,13.0,0.0,-6.0,-7.0,-9.0,-6.0,-8.0,-10.0,-5.0,-6.0,2.0,9.0,-7.0,6.0,-8.0,-24.0,8.0,-14.0,6.0,-16.0,13.0,-21.0,19.0,-17.0,-17.0,18.0,-19.0,20.0,-16.0,25.0,2.0,21.0,-13.0,0.0,7.0,-5.0,7.0,-7.0,1200.85
0.0,5.0,-8.0,-11.0,-9.0,-21.0,-11.0,-13.0,-7.0,-15.0,-20.0,-15.0,-15.0,-27.0,-24.0,-24.0,-19.0,-34.0,-23.0,-28.0,-23.0,-27.0,-21.0,-21.0,-23.0,-21.0,-23.0,-18.0,-22.0,-17.0,-18.0,-14.0,-11.0,-10.0,-13.0,-10.0,-11.0,-6.0,-7.0,-1.0,1.0,3.0,8.0,18.0,22.0,15.0,26.0,16.0,23.0,23.0,15.0,15.0,16.0,13.0,2.0,15.0,4.0,-6.0,7.0,-4.0,8.0,-8.0,3.0,-11.0,1.0,-13.0,-12.0,0.0,-14.0,-3.0,-15.0,2.0,-18.0,1.0,-18.0,-21.0,4.0,-16.0,-5.0,-15.0,1200.85
96.0,15.0,-28.0,-33.0,-1.0,-1.0,-40.0,-24.0,-39.0,-6.0,-10.0,-25.0,-55.0,-53.0,-14.0,-9.0,-60.0,1.0,-70.0,-1.0,-55.0,-62.0,-6.0,-60.0,0.0,-58.0,12.0,-45.0,3.0,-47.0,7.0,-38.0,5.0,-34.0,4.0,-21.0,-4.0,-9.0,9.0,-3.0,6.0,-2.0,5.0,59.0,8.0,59.0,1.0,55.0,6.0,0.0,49.0,49.0,2.0,4.0,28.0,-2.0,10.0,16.0,13.0,5.0,19.0,-4.0,10.0,-8.0,20.0,-9.0,-16.0,25.0,-19.0,22.0,-10.0,23.0,-23.0,26.0,-31.0,-19.0,25.0,-27.0,18.0,-23.0,1200.86
96.0,15.0,-29.0,-37.0,18.0,11.0,-29.0,16.0,-44.0,14.0,22.0,-41.0,-31.0,-39.0,12.0,37.0,-42.0,30.0,-47.0,43.0,-48.0,-44.0,45.0,-42.0,49.0,-39.0,45.0,-28.0,41.0,-26.0,26.0,-31.0,26.0,-19.0,25.0,-11.0,23.0,0.0,19.0,1.0,-2.0,2.0,3.0,46.0,-30.0,46.0,-27.0,48.0,-35.0,-27.0,42.0,46.0,-27.0,-7.0,30.0,-11.0,14.0,17.0,-3.0,10.0,9.0,10.0,11.0,4.0,16.0,-1.0,3.0,24.0,-3.0,16.0,-10.0,24.0,-9.0,32.0,-3.0,-2.0,36.0,-12.0,25.0,-4.0,1200.87
64.0,7.0,-19.0,-15.0,35.0,38.0,-3.0,20.0,-20.0,35.0,41.0,-15.0,-20.0,-13.0,58.0,52.0,-19.0,59.0,-13.0,61.0,-7.0,-16.0,60.0,-17.0,58.0,2.0,45.0,-9.0,51.0,-7.0,36.0,-1.0,30.0,1.0,36.0,-5.0,18.0,1.0,5.0,4.0,0.0,-5.0,5.0,26.0,-52.0,21.0,-61.0,26.0,-57.0,-55.0,21.0,10.0,-44.0,-23.0,22.0,-20.0,16.0,17.0,-13.0,9.0,-11.0,6.0,8.0,7.0,15.0,15.0,12.0,27.0,24.0,26.0,12.0,29.0,6.0,39.0,6.0,29.0,34.0,27.0,24.0,18.0,1200.87
-64.0,7.0,-14.0,-22.0,-37.0,-36.0,-9.0,-19.0,-23.0,-30.0,-48.0,-2.0,-16.0,-14.0,-54.0,-65.0,-29.0,-71.0,-36.0,-55.0,-21.0,-30.0,-55.0,-31.0,-50.0,-36.0,-45.0,-28.0,-36.0,-21.0,-24.0,-23.0,-21.0,-22.0,-20.0,-9.0,-18.0,-10.0,-9.0,-2.0,9.0,-4.0,5.0,16.0,61.0,15.0,50.0,17.0,62.0,50.0,13.0,19.0,46.0,28.0,-8.0,29.0,-6.0,-7.0,17.0,-6.0,19.0,-14.0,3.0,-18.0,-8.0,-25.0,-26.0,0.0,-41.0,-6.0,-22.0,-19.0,-19.0,-7.0,-41.0,-31.0,7.0,-27.0,-19.0,-30.0,1200.88
-128.0,8.0,-19.0,-10.0,23.0,19.0,-26.0,33.0,-24.0,32.0,29.0,-37.0,-39.0,-46.0,29.0,36.0,-44.0,51.0,-39.0,55.0,-42.0,-34.0,61.0,-35.0,48.0,-18.0,47.0,-16.0,38.0,-27.0,33.0,-15.0,35.0,-17.0,27.0,-12.0,16.0,-9.0,11.0,3.0,-6.0,-4.0,-1.0,43.0,-38.0,35.0,-40.0,44.0,-36.0,-40.0,34.0,35.0,-38.0,-22.0,26.0,-13.0,23.0,14.0,-7.0,15.0,6.0,5.0,13.0,3.0,17.0,7.0,1.0,26.0,-2.0,27.0,-3.0,27.0,2.0,31.0,-1.0,-7.0,23.0,2.0,38.0,-1.0,1200.88
-32.0,5.0,23.0,10.0,-15.0,-4.0,24.0,-12.0,34.0,-17.0,-27.0,51.0,33.0,52.0,-24.0,-32.0,58.0,-33.0,56.0,-28.0,49.0,46.0,-45.0,46.0,-30.0,45.0,-37.0,26.0,-32.0,27.0,-32.0,22.0,-24.0,19.0,-18.0,13.0,-14.0,6.0,-2.0,-2.0,-1.0,-4.0,-11.0,-57.0,8.0,-56.0,9.0,-57.0,12.0,11.0,-55.0,-54.0,13.0,5.0,-33.0,3.0,-17.0,-15.0,-5.0,-10.0,-10.0,-5.0,-15.0,6.0,-13.0,5.0,8.0,-27.0,-2.0,-38.0,7.0,-37.0,8.0,-40.0,7.0,16.0,-43.0,21.0,-26.0,15.0,1200.89
-32.0,5.0,31.0,20.0,20.0,22.0,15.0,12.0,17.0,26.0,34.0,13.0,31.0,34.0,50.0,51.0,50.0,42.0,35.0,39.0,54.0,48.0,35.0,51.0,22.0,44.0,28.0,38.0,22.0,31.0,20.0,30.0,13.0,15.0,20.0,10.0,3.0,5.0,3.0,0.0,4.0,-1.0,-11.0,-29.0,-48.0,-28.0,-45.0,-25.0,-48.0,-55.0,-29.0,-22.0,-43.0,-28.0,-17.0,-25.0,-5.0,2.0,-19.0,4.0,-11.0,5.0,-11.0,16.0,-9.0,20.0,29.0,-2.0,25.0,-2.0,28.0,-3.0,27.0,-3.0,20.0,42.0,-5.0,33.0,10.0,28.0,1200.89
32.0,6.0,-2.0,4.0,-2.0,-4.0,0.0,-8.0,7.0,4.0,9.0,3.0,21.0,19.0,-5.0,-12.0,4.0,-1.0,21.0,-11.0,15.0,22.0,-6.0,15.0,-13.0,16.0,8.0,25.0,3.0,23.0,15.0,7.0,10.0,2.0,10.0,3.0,9.0,5.0,11.0,7.0,-3.0,21.0,-5.0,11.0,6.0,12.0,3.0,7.0,10.0,-8.0,-3.0,4.0,-12.0,-22.0,-4.0,-9.0,7.0,-7.0,-19.0,-2.0,-27.0,-3.0,-14.0,-2.0,-10.0,-6.0,-3.0,-16.0,-11.0,-25.0,-14.0,-12.0,-12.0,-15.0,-18.0,-18.0,-17.0,-2.0,-19.0,-14.0,1200.9
32.0,6.0,-2.0,9.0,-11.0,10.0,-12.0,1.0,-4.0,-4.0,-2.0,-11.0,-14.0,-21.0,-5.0,-10.0,-18.0,-4.0,-15.0,-15.0,-18.0,-22.0,-5.0,-23.0,-17.0,-21.0,-12.0,-23.0,-16.0,-17.0,-14.0,-7.0,-15.0,-8.0,-21.0,-14.0,-11.0,-4.0,-6.0,-13.0,-3.0,-13.0,-5.0,5.0,-13.0,1.0,-9.0,8.0,-6.0,-9.0,0.0,-16.0,2.0,-4.0,-16.0,-2.0,-6.0,-7.0,8.0,-12.0,15.0,-17.0,17.0,-3.0,14.0,-14.0,-19.0,15.0,-14.0,17.0,-16.0,32.0,-4.0,28.0,-16.0,-16.0,17.0,-2.0,20.0,-2.0,1200.9
64.0,7.0,12.0,7.0,7.0,0.0,9.0,5.0,7.0,6.0,1.0,-9.0,10.0,-1.0,9.0,10.0,3.0,20.0,3.0,23.0,-4.0,6.0,27.0,8.0,19.0,-7.0,13.0,-1.0,18.0,-5.0,21.0,-5.0,12.0,-7.0,17.0,-19.0,-1.0,-10.0,1.0,3.0,-10.0,8.0,-8.0,2.0,7.0,1.0,5.0,2.0,5.0,-1.0,12.0,2.0,2.0,-7.0,19.0,-4.0,17.0,10.0,-4.0,16.0,-16.0,0.0,-25.0,19.0,-19.0,13.0,6.0,-8.0,20.0,-20.0,10.0,-31.0,16.0,-18.0,6.0,18.0,-6.0,14.0,-11.0,-1.0,1200.91
64.0,6.0,10.0,8.0,1.0,2.0,2.0,-7.0,0.0,8.0,6.0,-1.0,14.0,9.0,14.0,9.0,-6.0,17.0,9.0,21.0,2.0,-4.0,24.0,1.0,20.0,1.0,18.0,-7.0,14.0,-3.0,15.0,-7.0,7.0,-14.0,11.0,-14.0,5.0,-12.0,7.0,4.0,-10.0,6.0,-13.0,-3.0,7.0,-7.0,10.0,-9.0,2.0,9.0,9.0,-4.0,-3.0,-6.0,5.0,-8.0,12.0,12.0,-8.0,14.0,-7.0,9.0,-13.0,10.0,-13.0,18.0,13.0,-2.0,28.0,-3.0,22.0,-14.0,14.0,-10.0,15.0,26.0,-11.0,9.0,-16.0,5.0,1200.92
-64.0,11.0,4.0,1.0,5.0,2.0,3.0,3.0,1.0,8.0,-11.0,3.0,-14.0,-10.0,-7.0,-10.0,-12.0,-13.0,-16.0,-12.0,-15.0,-21.0,-13.0,-16.0,-12.0,-17.0,-18.0,-15.0,-17.0,-9.0,-14.0,-11.0,-22.0,-12.0,-17.0,-6.0,-18.0,-2.0,-20.0,-21.0,5.0,-14.0,5.0,7.0,2.0,5.0,1.0,7.0,1.0,0.0,-2.0,-2.0,-6.0,-13.0,-9.0,-23.0,-11.0,-10.0,-7.0,-16.0,-10.0,-10.0,-10.0,-22.0,-1.0,-19.0,-20.0,3.0,-20.0,2.0,-16.0,3.0,-27.0,1.0,-21.0,-19.0,5.0,-11.0,14.0,-15.0,1200.93
-48.0,12.0,-2.0,-1.0,-1.0,-1.0,-3.0,-7.0,3.0,7.0,-2.0,6.0,12.0,10.0,6.0,1.0,18.0,0.0,14.0,-7.0,13.0,18.0,6.0,24.0,1.0,17.0,6.0,16.0,0.0,17.0,7.0,12.0,14.0,9.0,14.0,2.0,11.0,6.0,15.0,12.0,2.0,18.0,-4.0,4.0,-6.0,6.0,-9.0,4.0,-8.0,-12.0,0.0,-3.0,-17.0,-14.0,-10.0,-17.0,-4.0,-19.0,-8.0,-25.0,3.0,-17.0,-7.0,-23.0,-5.0,-28.0,-30.0,-9.0,-21.0,-15.0,-16.0,0.0,-14.0,-4.0,-13.0,-20.0,-8.0,-15.0,-4.0,-15.0,1200.93
80.0,7.0,-3.0,-1.0,0.0,2.0,6.0,-1.0,-2.0,-1.0,12.0,5.0,12.0,3.0,13.0,7.0,15.0,3.0,11.0,9.0,14.0,7.0,13.0,20.0,9.0,13.0,17.0,10.0,11.0,11.0,13.0,4.0,26.0,2.0,12.0,-4.0,13.0,-2.0,11.0,10.0,0.0,18.0,-7.0,4.0,6.0,8.0,12.0,2.0,-1.0,-2.0,5.0,2.0,-5.0,-9.0,15.0,-5.0,8.0,6.0,-8.0,3.0,-23.0,8.0,-19.0,7.0,-16.0,7.0,8.0,-33.0,-4.0,-15.0,3.0,-21.0,-5.0,-20.0,-1.0,4.0,-12.0,2.0,-21.0,-2.0,1200.94
32.0,6.0,1.0,-3.0,4.0,2.0,-8.0,-14.0,2.0,-1.0,7.0,14.0,9.0,6.0,8.0,9.0,10.0,6.0,2.0,13.0,-4.0,5.0,19.0,7.0,19.0,0.0,19.0,-3.0,14.0,-2.0,16.0,-8.0,14.0,-5.0,5.0,-15.0,10.0,-7.0,13.0,3.0,-12.0,-4.0,-16.0,6.0,11.0,-2.0,12.0,7.0,-3.0,8.0,5.0,6.0,1.0,-9.0,11.0,-12.0,1.0,12.0,-19.0,4.0,-19.0,-6.0,-22.0,-1.0,-20.0,11.0,21.0,-26.0,0.0,-23.0,-6.0,-14.0,8.0,-19.0,-5.0,11.0,-21.0,-4.0,-16.0,8.0,1200.94
32.0,6.0,-5.0,2.0,-1.0,5.0,-5.0,7.0,3.0,11.0,10.0,-7.0,3.0,6.0,12.0,15.0,3.0,24.0,-1.0,16.0,4.0,-4.0,17.0,0.0,26.0,-2.0,17.0,-1.0,17.0,-4.0,10.0,-9.0,19.0,-12.0,7.0,-10.0,8.0,-8.0,3.0,3.0,-16.0,-1.0,-13.0,-5.0,8.0,-9.0,2.0,-3.0,7.0,11.0,2.0,1.0,-5.0,1.0,8.0,7.0,5.0,24.0,-12.0,18.0,-10.0,19.0,-11.0,21.0,-13.0,19.0,20.0,-12.0,12.0,-4.0,15.0,-8.0,15.0,-16.0,19.0,22.0,-7.0,10.0,-13.0,16.0,1200.95
0.0,8.0,9.0,-15.0,9.0,8.0,-5.0,-3.0,-6.0,5.0,-8.0,-5.0,-1.0,-8.0,1.0,6.0,-13.0,10.0,-7.0,10.0,-10.0,-18.0,18.0,-26.0,13.0,-22.0,11.0,-22.0,-2.0,-12.0,8.0,-13.0,2.0,-16.0,0.0,-17.0,1.0,-17.0,1.0,-14.0,-11.0,-4.0,-19.0,4.0,-2.0,5.0,-9.0,5.0,-7.0,-10.0,-4.0,-2.0,-9.0,5.0,-8.0,4.0,-14.0,-17.0,7.0,-9.0,14.0,-16.0,13.0,-10.0,20.0,-18.0,-9.0,16.0,-9.0,22.0,-2.0,17.0,-3.0,26.0,-4.0,6.0,13.0,0.0,18.0,2.0,1200.95
1.0,29.0,3.0,9.0,2.0,-5.0,2.0,3.0,3.0,1.0,4.0,-2.0,-10.0,-14.0,-1.0,11.0,-9.0,13.0,-15.0,5.0,-18.0,-14.0,19.0,-12.0,2.0,-12.0,6.0,-12.0,0.0,-21.0,1.0,-12.0,0.0,-23.0,-7.0,-14.0,-12.0,-17.0,-9.0,-10.0,-8.0,-19.0,-5.0,-12.0,-3.0,-9.0,3.0,-12.0,1.0,7.0,-5.0,-3.0,4.0,9.0,-4.0,4.0,7.0,7.0,10.0,2.0,14.0,13.0,13.0,7.0,27.0,8.0,5.0,13.0,6.0,11.0,16.0,11.0,12.0,16.0,24.0,7.0,6.0,14.0,7.0,12.0,1200.96
65.0,30.0,6.0,-1.0,-4.0,2.0,2.0,3.0,2.0,-10.0,-2.0,5.0,-11.0,1.0,12.0,6.0,10.0,14.0,7.0,11.0,2.0,7.0,14.0,2.0,19.0,-1.0,13.0,-1.0,27.0,-9.0,15.0,-8.0,11.0,-9.0,16.0,-7.0,16.0,-14.0,4.0,9.0,-16.0,0.0,-13.0,8.0,4.0,10.0,6.0,11.0,-2.0,6.0,5.0,3.0,-6.0,-5.0,2.0,-11.0,3.0,4.0,-14.0,7.0,-10.0,3.0,-17.0,7.0,-11.0,4.0,-6.0,-20.0,-2.0,-20.0,2.0,-27.0,4.0,-23.0,-6.0,4.0,-21.0,-1.0,-11.0,-12.0,1200.96
65.0,17.0,7.0,5.0,-2.0,3.0,0.0,4.0,3.0,-1.0,2.0,-2.0,-6.0,-3.0,8.0,12.0,-6.0,11.0,-5.0,17.0,-1.0,-9.0,13.0,-5.0,23.0,-8.0,12.0,-12.0,25.0,-10.0,17.0,-19.0,5.0,-22.0,7.0,-18.0,9.0,-13.0,-1.0,1.0,-13.0,0.0,-13.0,-10.0,2.0,-7.0,1.0,-4.0,5.0,7.0,-3.0,-2.0,10.0,8.0,-4.0,16.0,1.0,2.0,12.0,11.0,12.0,10.0,8.0,19.0,7.0,10.0,18.0,3.0,17.0,4.0,18.0,0.0,17.0,5.0,16.0,14.0,1.0,10.0,-7.0,15.0,1200.97
