subcarrier_0,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_50,subcarrier_52,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_126,timestamp
-39.0,-47.0,-7.0,-25.0,28.0,-41.0,-10.0,-23.0,-67.0,-16.0,-43.0,-17.0,-37.0,-34.0,-65.0,-34.0,-42.0,-50.0,-42.0,-46.0,-29.0,-68.0,-60.0,-48.0,-38.0,-65.0,-34.0,-52.0,-38.0,-61.0,-48.0,-50.0,-39.0,-34.0,-52.0,-39.0,-35.0,-33.0,-48.0,-30.0,-35.0,-33.0,-29.0,-23.0,24.0,19.0,9.0,2.0,7.0,-8.0,22.0,17.0,-18.0,20.0,-28.0,21.0,-29.0,22.0,-31.0,24.0,-52.0,-54.0,43.0,-51.0,34.0,-55.0,-63.0,58.0,-54.0,43.0,-51.0,47.0,66.0,-43.0,46.0,-41.0,39.0,-51.0,43.0,70.0,49.0,-23.0,36.0,-31.0,-14.0,3318.91
-71.0,-17.0,21.0,-55.0,29.0,-32.0,21.0,13.0,-16.0,14.0,-56.0,3.0,-49.0,17.0,-52.0,-71.0,12.0,-56.0,16.0,-68.0,21.0,-75.0,31.0,-60.0,9.0,-68.0,7.0,-73.0,10.0,-61.0,7.0,-56.0,5.0,6.0,-72.0,12.0,-65.0,-60.0,11.0,-39.0,2.0,-41.0,-30.0,-17.0,24.0,7.0,17.0,18.0,8.0,16.0,11.0,24.0,0.0,26.0,-8.0,34.0,-7.0,34.0,-14.0,47.0,-7.0,-14.0,54.0,-6.0,64.0,-4.0,-7.0,69.0,-2.0,83.0,2.0,87.0,59.0,3.0,82.0,0.0,66.0,26.0,59.0,43.0,51.0,16.0,50.0,23.0,-21.0,3318.91
-91.0,5.0,54.0,18.0,54.0,-4.0,29.0,68.0,-24.0,40.0,-26.0,50.0,-23.0,59.0,-29.0,-11.0,60.0,-28.0,40.0,-18.0,38.0,-11.0,50.0,-24.0,57.0,-28.0,56.0,-32.0,63.0,-19.0,59.0,-25.0,49.0,54.0,-19.0,48.0,-18.0,-23.0,45.0,-9.0,34.0,-19.0,-12.0,1.0,19.0,-13.0,18.0,12.0,-6.0,22.0,0.0,17.0,16.0,18.0,16.0,22.0,17.0,35.0,21.0,40.0,21.0,33.0,38.0,25.0,36.0,39.0,51.0,42.0,53.0,52.0,35.0,48.0,58.0,47.0,36.0,52.0,49.0,49.0,39.0,45.0,38.0,45.0,30.0,14.0,25.0,3318.92
-68.0,46.0,-35.0,20.0,-9.0,56.0,4.0,-15.0,55.0,-25.0,51.0,-21.0,54.0,-23.0,60.0,61.0,-19.0,55.0,-14.0,74.0,-11.0,70.0,-14.0,65.0,9.0,48.0,-6.0,63.0,-21.0,67.0,-7.0,54.0,-13.0,-2.0,67.0,-11.0,57.0,49.0,-5.0,36.0,-14.0,36.0,28.0,22.0,-28.0,-20.0,-18.0,-1.0,-18.0,-9.0,-21.0,-26.0,5.0,-25.0,18.0,-29.0,25.0,-36.0,24.0,-44.0,19.0,26.0,-45.0,27.0,-67.0,18.0,23.0,-66.0,26.0,-82.0,21.0,-79.0,-71.0,10.0,-80.0,15.0,-60.0,12.0,-62.0,-62.0,-53.0,12.0,-37.0,-10.0,-17.0,3318.92
94.0,-8.0,51.0,20.0,15.0,-6.0,20.0,41.0,-1.0,47.0,10.0,59.0,2.0,63.0,9.0,-4.0,57.0,7.0,70.0,-7.0,65.0,4.0,57.0,23.0,55.0,11.0,77.0,5.0,76.0,11.0,69.0,-6.0,70.0,69.0,-1.0,51.0,3.0,1.0,57.0,3.0,42.0,9.0,8.0,9.0,16.0,-25.0,18.0,17.0,-10.0,20.0,-1.0,8.0,21.0,7.0,24.0,19.0,31.0,23.0,41.0,25.0,44.0,51.0,31.0,62.0,32.0,57.0,69.0,30.0,77.0,28.0,77.0,26.0,21.0,73.0,18.0,61.0,14.0,64.0,20.0,13.0,9.0,34.0,20.0,32.0,66.0,3318.93
94.0,-16.0,50.0,0.0,9.0,-45.0,0.0,15.0,-71.0,20.0,-66.0,22.0,-48.0,17.0,-70.0,-64.0,26.0,-58.0,8.0,-62.0,15.0,-82.0,11.0,-67.0,3.0,-64.0,-2.0,-59.0,1.0,-68.0,-2.0,-58.0,-1.0,-4.0,-55.0,-4.0,-48.0,-48.0,-6.0,-48.0,-4.0,-44.0,-32.0,-27.0,20.0,0.0,20.0,14.0,7.0,9.0,19.0,20.0,0.0,26.0,1.0,26.0,-2.0,46.0,-5.0,51.0,-6.0,-10.0,55.0,-12.0,63.0,1.0,-6.0,62.0,-6.0,70.0,4.0,64.0,96.0,21.0,68.0,11.0,67.0,-5.0,56.0,60.0,53.0,13.0,45.0,21.0,-10.0,3318.94
72.0,-3.0,-13.0,2.0,-12.0,1.0,-8.0,-16.0,-2.0,-19.0,-5.0,-17.0,-1.0,-20.0,0.0,-9.0,-20.0,-1.0,-29.0,0.0,-28.0,3.0,-23.0,-4.0,-36.0,0.0,-31.0,-5.0,-31.0,-5.0,-33.0,1.0,-23.0,-24.0,3.0,-22.0,-8.0,-2.0,-19.0,1.0,-15.0,2.0,-1.0,-4.0,-13.0,9.0,-13.0,-7.0,3.0,-12.0,-6.0,-5.0,-4.0,-15.0,-13.0,-6.0,0.0,-18.0,-8.0,-22.0,-15.0,-19.0,-28.0,-21.0,-18.0,-25.0,-23.0,-14.0,-16.0,-26.0,-15.0,-26.0,-22.0,-12.0,-13.0,-12.0,-7.0,-26.0,-18.0,-10.0,-2.0,-15.0,-9.0,-15.0,-9.0,3318.94
94.0,-36.0,38.0,-20.0,37.0,0.0,25.0,31.0,-30.0,30.0,-41.0,23.0,-62.0,25.0,-37.0,-46.0,19.0,-63.0,28.0,-37.0,34.0,-53.0,35.0,-64.0,15.0,-70.0,20.0,-67.0,30.0,-53.0,27.0,-60.0,19.0,27.0,-63.0,17.0,-56.0,-49.0,19.0,-45.0,19.0,-38.0,-29.0,-24.0,28.0,-13.0,24.0,16.0,2.0,16.0,7.0,18.0,20.0,24.0,13.0,33.0,12.0,35.0,20.0,49.0,13.0,21.0,60.0,15.0,62.0,23.0,19.0,64.0,24.0,61.0,29.0,61.0,82.0,50.0,64.0,36.0,64.0,40.0,46.0,33.0,60.0,33.0,54.0,10.0,32.0,3318.95
-34.0,-15.0,-19.0,0.0,-10.0,-17.0,-20.0,-27.0,2.0,-30.0,-4.0,-20.0,0.0,-28.0,-4.0,-6.0,-31.0,0.0,-29.0,0.0,-26.0,-2.0,-32.0,-2.0,-23.0,1.0,-35.0,-5.0,-27.0,-5.0,-29.0,0.0,-29.0,-25.0,-2.0,-22.0,-3.0,-2.0,-24.0,-2.0,-18.0,-3.0,-2.0,-4.0,-14.0,6.0,-10.0,-12.0,-1.0,-11.0,-1.0,-4.0,-9.0,-9.0,-11.0,-12.0,-12.0,-13.0,-14.0,-15.0,-16.0,-22.0,-21.0,-16.0,-19.0,-21.0,-24.0,-22.0,-28.0,-16.0,-24.0,-20.0,-16.0,-32.0,-19.0,-25.0,-16.0,-22.0,-13.0,-10.0,-8.0,-26.0,2.0,-16.0,-3.0,3319.0
-34.0,14.0,-8.0,10.0,-3.0,14.0,-12.0,0.0,19.0,-2.0,19.0,1.0,9.0,1.0,23.0,18.0,-4.0,18.0,2.0,19.0,-2.0,21.0,2.0,17.0,8.0,14.0,6.0,14.0,6.0,9.0,13.0,22.0,15.0,19.0,7.0,17.0,13.0,10.0,17.0,6.0,19.0,7.0,0.0,1.0,7.0,9.0,10.0,10.0,9.0,10.0,6.0,5.0,7.0,5.0,17.0,4.0,29.0,3.0,23.0,1.0,13.0,13.0,2.0,19.0,-11.0,19.0,32.0,-10.0,17.0,-14.0,23.0,-14.0,-11.0,16.0,-19.0,10.0,-14.0,16.0,-17.0,-21.0,-19.0,16.0,-26.0,12.0,16.0,3319.01
95.0,-5.0,-9.0,-11.0,-15.0,-4.0,-20.0,-16.0,-7.0,-15.0,-6.0,-15.0,-5.0,-16.0,-3.0,-5.0,-21.0,-4.0,-27.0,5.0,-18.0,-4.0,-17.0,-7.0,-16.0,-2.0,-17.0,4.0,-24.0,6.0,-21.0,9.0,-14.0,-20.0,15.0,-14.0,18.0,15.0,-14.0,18.0,-14.0,19.0,17.0,23.0,17.0,-4.0,13.0,14.0,-10.0,9.0,-12.0,-13.0,9.0,-15.0,6.0,-11.0,3.0,-23.0,-3.0,-20.0,0.0,-1.0,-19.0,-6.0,-20.0,-7.0,-12.0,-18.0,-14.0,-13.0,-16.0,-19.0,-13.0,-22.0,-17.0,-22.0,-11.0,-14.0,-17.0,-10.0,-8.0,-22.0,-18.0,-20.0,-18.0,3319.09
115.0,-6.0,8.0,-8.0,11.0,-14.0,9.0,4.0,-10.0,4.0,-14.0,11.0,-18.0,7.0,-19.0,-18.0,7.0,-13.0,15.0,-22.0,9.0,-29.0,7.0,-14.0,5.0,-21.0,10.0,-23.0,1.0,-10.0,-2.0,-20.0,-5.0,-9.0,-15.0,-10.0,-21.0,-17.0,-7.0,-16.0,-17.0,-16.0,-11.0,-9.0,-11.0,-7.0,-14.0,-15.0,-3.0,-15.0,-2.0,-2.0,-17.0,-5.0,-19.0,2.0,-23.0,3.0,-17.0,0.0,-24.0,-17.0,8.0,-17.0,15.0,-13.0,-12.0,21.0,-10.0,25.0,-10.0,21.0,19.0,-1.0,19.0,-3.0,19.0,-5.0,20.0,30.0,22.0,-9.0,28.0,2.0,-6.0,3319.09
98.0,14.0,14.0,18.0,16.0,11.0,10.0,10.0,16.0,14.0,10.0,16.0,11.0,16.0,13.0,3.0,11.0,8.0,21.0,14.0,12.0,8.0,14.0,2.0,11.0,8.0,20.0,6.0,22.0,4.0,25.0,4.0,20.0,22.0,-6.0,17.0,-10.0,-12.0,19.0,-13.0,15.0,-8.0,-15.0,-14.0,-9.0,11.0,-15.0,-6.0,15.0,-6.0,14.0,17.0,-2.0,18.0,-6.0,18.0,-2.0,17.0,4.0,20.0,-2.0,16.0,24.0,10.0,15.0,15.0,14.0,17.0,18.0,10.0,18.0,14.0,7.0,21.0,11.0,24.0,9.0,27.0,-2.0,3.0,-4.0,18.0,-1.0,26.0,17.0,3319.1
98.0,2.0,22.0,-5.0,17.0,-3.0,10.0,16.0,5.0,18.0,0.0,20.0,-1.0,16.0,2.0,-10.0,16.0,-9.0,14.0,-9.0,22.0,-6.0,18.0,0.0,22.0,-16.0,17.0,-11.0,18.0,-14.0,10.0,-16.0,10.0,16.0,-20.0,9.0,-20.0,-15.0,5.0,-23.0,8.0,-23.0,-16.0,-16.0,-13.0,4.0,-12.0,-20.0,-1.0,-17.0,2.0,7.0,-9.0,10.0,-22.0,16.0,-10.0,11.0,-14.0,19.0,-10.0,-9.0,13.0,-6.0,20.0,-1.0,8.0,26.0,14.0,26.0,9.0,23.0,23.0,16.0,26.0,16.0,21.0,9.0,14.0,18.0,21.0,9.0,20.0,8.0,7.0,3319.1
74.0,20.0,-7.0,17.0,-6.0,14.0,3.0,2.0,16.0,8.0,17.0,6.0,21.0,5.0,18.0,24.0,15.0,21.0,8.0,22.0,4.0,14.0,3.0,16.0,8.0,18.0,7.0,12.0,14.0,9.0,14.0,14.0,17.0,12.0,5.0,16.0,9.0,-1.0,18.0,-3.0,15.0,-9.0,-6.0,-4.0,-2.0,13.0,4.0,5.0,14.0,13.0,11.0,22.0,10.0,21.0,8.0,10.0,18.0,6.0,14.0,10.0,20.0,19.0,2.0,20.0,-2.0,16.0,22.0,-12.0,27.0,-9.0,18.0,-10.0,-12.0,15.0,-11.0,17.0,-16.0,16.0,-12.0,-17.0,-10.0,19.0,-17.0,4.0,11.0,3319.11
90.0,-15.0,-3.0,-17.0,-4.0,-16.0,-11.0,-18.0,-21.0,-13.0,-3.0,-13.0,-4.0,-10.0,-11.0,-6.0,-2.0,-19.0,-17.0,-7.0,-22.0,-13.0,-23.0,-14.0,-20.0,-6.0,-23.0,-7.0,-27.0,1.0,-10.0,-12.0,-19.0,-23.0,-1.0,-18.0,-10.0,-1.0,-19.0,5.0,-22.0,0.0,10.0,13.0,14.0,-5.0,9.0,14.0,-14.0,5.0,-9.0,-14.0,4.0,-14.0,6.0,-11.0,-5.0,-19.0,4.0,-21.0,0.0,-11.0,-19.0,-12.0,-18.0,-11.0,-9.0,-20.0,-24.0,-11.0,-15.0,-21.0,-17.0,-21.0,-13.0,-37.0,-18.0,-14.0,-14.0,-1.0,-8.0,-20.0,-10.0,-31.0,-25.0,3319.11
-98.0,-17.0,12.0,-14.0,9.0,-14.0,-1.0,7.0,-13.0,-7.0,-14.0,4.0,-21.0,9.0,-22.0,-20.0,-6.0,-20.0,3.0,-7.0,-9.0,-23.0,-6.0,-19.0,-6.0,-19.0,-8.0,-21.0,2.0,-15.0,-12.0,-14.0,-13.0,-14.0,-7.0,-21.0,-8.0,-2.0,-22.0,-4.0,-20.0,2.0,-1.0,-3.0,-9.0,-9.0,-11.0,-10.0,-12.0,-20.0,-1.0,-3.0,-11.0,2.0,-20.0,-9.0,-25.0,-4.0,-14.0,7.0,-13.0,-19.0,10.0,-18.0,11.0,-26.0,-23.0,17.0,-15.0,17.0,-14.0,18.0,16.0,-12.0,27.0,-14.0,18.0,-19.0,22.0,31.0,26.0,-21.0,29.0,-2.0,-15.0,3319.12
98.0,-16.0,-13.0,-9.0,-21.0,-6.0,-10.0,-19.0,-5.0,-19.0,-3.0,-23.0,-12.0,-16.0,-3.0,-2.0,-16.0,-2.0,-19.0,4.0,-26.0,0.0,-17.0,-5.0,-20.0,2.0,-21.0,1.0,-15.0,-5.0,-20.0,8.0,-20.0,-19.0,11.0,-18.0,8.0,17.0,-17.0,22.0,-9.0,16.0,16.0,16.0,17.0,-2.0,11.0,16.0,-6.0,18.0,-13.0,-14.0,9.0,-14.0,3.0,-21.0,6.0,-19.0,0.0,-15.0,-3.0,0.0,-20.0,-4.0,-20.0,-5.0,-11.0,-20.0,-11.0,-15.0,-23.0,-14.0,-18.0,-20.0,-19.0,-18.0,-22.0,-15.0,-11.0,-12.0,-12.0,-24.0,-10.0,-18.0,-13.0,3319.13
115.0,-2.0,-14.0,-13.0,-10.0,-11.0,-5.0,-11.0,-11.0,-13.0,-17.0,-15.0,-4.0,-10.0,-9.0,-12.0,-19.0,-4.0,-20.0,-8.0,-21.0,-11.0,-21.0,-18.0,-23.0,-11.0,-23.0,-9.0,-19.0,-10.0,-22.0,-12.0,-21.0,-19.0,-6.0,-20.0,-8.0,-4.0,-17.0,-6.0,-15.0,-5.0,-1.0,-3.0,2.0,10.0,-1.0,-2.0,6.0,-3.0,5.0,2.0,-12.0,1.0,-14.0,2.0,-15.0,0.0,-19.0,2.0,-20.0,-21.0,2.0,-21.0,4.0,-22.0,-24.0,7.0,-24.0,6.0,-29.0,4.0,8.0,-22.0,3.0,-18.0,4.0,-21.0,9.0,3.0,6.0,-11.0,10.0,-12.0,-5.0,3319.13
94.0,33.0,27.0,49.0,24.0,24.0,39.0,23.0,25.0,79.0,24.0,70.0,9.0,35.0,44.0,22.0,34.0,16.0,63.0,35.0,70.0,19.0,59.0,30.0,54.0,26.0,63.0,25.0,56.0,24.0,62.0,23.0,57.0,53.0,21.0,48.0,17.0,22.0,38.0,5.0,39.0,9.0,14.0,14.0,13.0,-19.0,4.0,13.0,-17.0,18.0,-9.0,3.0,30.0,1.0,35.0,9.0,43.0,13.0,46.0,16.0,50.0,63.0,14.0,56.0,17.0,66.0,70.0,6.0,83.0,-3.0,73.0,18.0,-1.0,65.0,-15.0,54.0,-10.0,84.0,-16.0,-26.0,-3.0,46.0,-17.0,43.0,27.0,3319.14
98.0,2.0,14.0,0.0,22.0,6.0,17.0,12.0,0.0,21.0,6.0,19.0,5.0,17.0,-2.0,7.0,18.0,-11.0,16.0,-12.0,9.0,-6.0,15.0,-10.0,14.0,-10.0,15.0,-10.0,10.0,-13.0,9.0,-22.0,17.0,9.0,-17.0,-1.0,-26.0,-19.0,5.0,-16.0,-3.0,-23.0,-14.0,-25.0,-7.0,15.0,-4.0,-10.0,14.0,-2.0,19.0,14.0,-6.0,25.0,4.0,23.0,-3.0,25.0,3.0,11.0,-5.0,-3.0,17.0,9.0,12.0,20.0,15.0,8.0,14.0,11.0,15.0,14.0,16.0,23.0,6.0,16.0,14.0,18.0,15.0,11.0,5.0,21.0,12.0,10.0,12.0,3319.15
-8.0,-14.0,21.0,-11.0,5.0,-5.0,16.0,17.0,-20.0,19.0,-24.0,8.0,-23.0,15.0,-24.0,-20.0,11.0,-23.0,15.0,-17.0,18.0,-26.0,14.0,-19.0,18.0,-31.0,18.0,-20.0,16.0,-18.0,11.0,-26.0,13.0,11.0,-19.0,9.0,-17.0,-14.0,6.0,-12.0,6.0,-10.0,-10.0,-8.0,10.0,2.0,7.0,7.0,6.0,6.0,5.0,8.0,-1.0,9.0,-3.0,13.0,-3.0,14.0,-5.0,17.0,-6.0,-6.0,20.0,-4.0,27.0,-3.0,-2.0,28.0,4.0,32.0,-5.0,27.0,29.0,2.0,25.0,5.0,25.0,2.0,24.0,20.0,16.0,-6.0,14.0,-1.0,6.0,3319.2
-9.0,9.0,-45.0,34.0,-69.0,28.0,-52.0,-51.0,29.0,-38.0,48.0,-40.0,38.0,-52.0,44.0,26.0,-51.0,38.0,-57.0,43.0,-54.0,15.0,-73.0,35.0,-56.0,41.0,-59.0,52.0,-55.0,29.0,-53.0,37.0,-46.0,-57.0,26.0,-41.0,25.0,27.0,-24.0,26.0,-34.0,16.0,10.0,1.0,-23.0,-8.0,-24.0,-9.0,-13.0,-10.0,-20.0,-19.0,-2.0,-28.0,3.0,-37.0,7.0,-40.0,10.0,-41.0,10.0,6.0,-42.0,1.0,-69.0,0.0,-8.0,-53.0,-10.0,-67.0,-4.0,-77.0,-76.0,-27.0,-65.0,-13.0,-57.0,-26.0,-62.0,-56.0,-47.0,-17.0,-46.0,9.0,5.0,3319.21
94.0,-9.0,33.0,-12.0,17.0,4.0,43.0,38.0,-7.0,71.0,-15.0,63.0,-9.0,59.0,-21.0,-5.0,77.0,-17.0,75.0,2.0,71.0,-12.0,71.0,-16.0,68.0,-4.0,73.0,7.0,77.0,-4.0,74.0,-5.0,61.0,41.0,-12.0,53.0,-6.0,-16.0,42.0,-5.0,29.0,-4.0,-9.0,0.0,27.0,-21.0,19.0,23.0,-10.0,28.0,-6.0,9.0,26.0,8.0,26.0,25.0,28.0,22.0,34.0,34.0,42.0,46.0,36.0,41.0,41.0,52.0,56.0,34.0,54.0,38.0,56.0,50.0,41.0,61.0,36.0,59.0,31.0,59.0,20.0,29.0,-1.0,52.0,11.0,40.0,27.0,3319.21
98.0,7.0,-21.0,-5.0,-15.0,1.0,-12.0,-26.0,14.0,-6.0,13.0,-10.0,10.0,-9.0,12.0,14.0,-13.0,12.0,-16.0,10.0,-12.0,18.0,-13.0,16.0,-15.0,11.0,-14.0,25.0,-12.0,20.0,-3.0,18.0,-7.0,-6.0,17.0,7.0,19.0,19.0,5.0,14.0,6.0,17.0,12.0,10.0,15.0,5.0,8.0,18.0,2.0,18.0,-8.0,5.0,17.0,-10.0,18.0,-7.0,16.0,-9.0,5.0,-9.0,9.0,9.0,-13.0,6.0,-23.0,7.0,-7.0,-19.0,5.0,-17.0,-1.0,-22.0,-30.0,-4.0,-25.0,-7.0,-23.0,0.0,-23.0,-34.0,-30.0,-10.0,-20.0,-4.0,1.0,3319.22
94.0,-9.0,-12.0,-5.0,-17.0,-5.0,-16.0,-17.0,-6.0,-18.0,-6.0,-21.0,-6.0,-23.0,-7.0,-7.0,-23.0,-7.0,-21.0,-8.0,-22.0,-8.0,-24.0,-8.0,-22.0,-8.0,-22.0,-7.0,-21.0,-5.0,-20.0,-5.0,-20.0,-16.0,-3.0,-17.0,-6.0,-2.0,-17.0,-2.0,-12.0,-5.0,-2.0,-1.0,-9.0,10.0,-7.0,-7.0,3.0,-7.0,1.0,-1.0,-7.0,-3.0,-9.0,-6.0,-10.0,-9.0,-12.0,-9.0,-12.0,-15.0,-14.0,-16.0,-15.0,-17.0,-18.0,-14.0,-20.0,-14.0,-22.0,-13.0,-10.0,-23.0,-9.0,-21.0,-7.0,-17.0,-8.0,-7.0,-4.0,-14.0,-4.0,-11.0,-12.0,3319.31
-98.0,6.0,-16.0,11.0,-14.0,17.0,-16.0,-19.0,18.0,-18.0,18.0,-18.0,16.0,-21.0,17.0,18.0,-20.0,19.0,-26.0,16.0,-26.0,19.0,-23.0,17.0,-24.0,18.0,-22.0,17.0,-22.0,17.0,-21.0,15.0,-19.0,-16.0,17.0,-15.0,16.0,15.0,-12.0,12.0,-10.0,8.0,6.0,6.0,-13.0,-3.0,-12.0,-8.0,-6.0,-5.0,-5.0,-9.0,-3.0,-11.0,2.0,-10.0,5.0,-14.0,4.0,-18.0,5.0,4.0,-23.0,3.0,-26.0,1.0,0.0,-29.0,1.0,-30.0,-1.0,-29.0,-31.0,-6.0,-30.0,-5.0,-27.0,-5.0,-27.0,-23.0,-21.0,-8.0,-19.0,-6.0,1.0,3319.32
86.0,-13.0,-11.0,-9.0,-11.0,-10.0,-17.0,-22.0,-15.0,-18.0,-13.0,-20.0,-14.0,-19.0,-11.0,-15.0,-21.0,-16.0,-20.0,-14.0,-23.0,-14.0,-21.0,-17.0,-25.0,-14.0,-21.0,-12.0,-21.0,-11.0,-21.0,-14.0,-16.0,-15.0,-10.0,-16.0,-8.0,-7.0,-13.0,-6.0,-15.0,-8.0,-4.0,-4.0,-3.0,9.0,-10.0,-5.0,5.0,-8.0,4.0,-1.0,-9.0,0.0,-9.0,-6.0,-15.0,-8.0,-15.0,-12.0,-21.0,-21.0,-5.0,-21.0,-9.0,-21.0,-25.0,-7.0,-26.0,-6.0,-25.0,-6.0,-6.0,-28.0,-5.0,-26.0,-3.0,-24.0,-1.0,-4.0,0.0,-17.0,-1.0,-14.0,-14.0,3319.33
-34.0,-19.0,-1.0,-20.0,1.0,-21.0,-4.0,-5.0,-23.0,-3.0,-27.0,-2.0,-27.0,-2.0,-33.0,-28.0,-5.0,-30.0,-1.0,-30.0,-3.0,-28.0,-4.0,-29.0,-4.0,-28.0,-3.0,-28.0,-3.0,-27.0,-3.0,-23.0,-6.0,-5.0,-20.0,-7.0,-20.0,-17.0,-3.0,-12.0,-4.0,-13.0,-8.0,-10.0,11.0,12.0,6.0,3.0,9.0,0.0,7.0,8.0,-6.0,7.0,-13.0,7.0,-13.0,8.0,-14.0,12.0,-19.0,-22.0,9.0,-26.0,14.0,-25.0,-23.0,17.0,-20.0,18.0,-24.0,19.0,19.0,-22.0,21.0,-21.0,20.0,-18.0,21.0,20.0,17.0,-11.0,17.0,-8.0,-16.0,3319.33
-39.0,-16.0,-11.0,-14.0,-15.0,-17.0,-15.0,-19.0,-18.0,-17.0,-21.0,-20.0,-22.0,-19.0,-23.0,-22.0,-21.0,-23.0,-19.0,-25.0,-18.0,-24.0,-18.0,-24.0,-21.0,-22.0,-16.0,-19.0,-21.0,-21.0,-19.0,-19.0,-15.0,-15.0,-14.0,-14.0,-14.0,-11.0,-13.0,-11.0,-12.0,-11.0,-7.0,-4.0,-5.0,15.0,-6.0,-5.0,9.0,-7.0,3.0,5.0,-9.0,0.0,-13.0,-2.0,-14.0,-3.0,-17.0,-5.0,-22.0,-25.0,-8.0,-26.0,-5.0,-28.0,-30.0,-4.0,-31.0,-1.0,-32.0,-2.0,1.0,-29.0,4.0,-27.0,3.0,-27.0,2.0,5.0,3.0,-21.0,5.0,-20.0,-15.0,3319.34
-19.0,-15.0,9.0,-19.0,9.0,-18.0,11.0,9.0,-23.0,11.0,-24.0,9.0,-26.0,14.0,-28.0,-26.0,11.0,-27.0,13.0,-26.0,15.0,-27.0,14.0,-27.0,15.0,-24.0,12.0,-25.0,15.0,-21.0,12.0,-21.0,9.0,10.0,-22.0,5.0,-21.0,-16.0,4.0,-13.0,3.0,-12.0,-8.0,-9.0,12.0,7.0,11.0,7.0,7.0,5.0,6.0,8.0,-3.0,8.0,-6.0,11.0,-8.0,13.0,-8.0,15.0,-11.0,-10.0,21.0,-11.0,24.0,-12.0,-12.0,26.0,-11.0,27.0,-9.0,26.0,30.0,-7.0,25.0,-6.0,25.0,-6.0,26.0,27.0,21.0,-2.0,19.0,-6.0,-4.0,3319.34
-2.0,17.0,1.0,19.0,-1.0,21.0,3.0,2.0,25.0,4.0,26.0,4.0,27.0,2.0,28.0,26.0,5.0,26.0,1.0,30.0,0.0,30.0,0.0,30.0,0.0,27.0,1.0,27.0,2.0,28.0,-1.0,24.0,4.0,2.0,20.0,4.0,16.0,16.0,1.0,16.0,0.0,13.0,8.0,5.0,-4.0,-13.0,-5.0,-3.0,-12.0,1.0,-9.0,-7.0,4.0,-6.0,9.0,-9.0,14.0,-8.0,16.0,-5.0,21.0,21.0,-9.0,20.0,-11.0,24.0,26.0,-14.0,26.0,-15.0,24.0,-15.0,-18.0,22.0,-17.0,20.0,-18.0,20.0,-17.0,-18.0,-16.0,14.0,-16.0,12.0,11.0,3319.35
18.0,-4.0,16.0,-7.0,20.0,-7.0,25.0,21.0,-10.0,24.0,-13.0,25.0,-12.0,25.0,-12.0,-11.0,28.0,-12.0,29.0,-12.0,29.0,-10.0,28.0,-10.0,25.0,-11.0,28.0,-8.0,26.0,-11.0,22.0,-10.0,20.0,20.0,-11.0,17.0,-8.0,-8.0,15.0,-9.0,12.0,-6.0,-4.0,-3.0,14.0,-1.0,13.0,11.0,-1.0,6.0,0.0,4.0,5.0,6.0,4.0,12.0,3.0,14.0,3.0,17.0,3.0,4.0,22.0,6.0,26.0,6.0,6.0,31.0,12.0,27.0,10.0,26.0,30.0,13.0,26.0,11.0,25.0,12.0,20.0,18.0,19.0,9.0,14.0,6.0,8.0,3319.35
-11.0,14.0,-11.0,16.0,-9.0,15.0,-9.0,-9.0,20.0,-10.0,22.0,-11.0,24.0,-14.0,25.0,23.0,-14.0,23.0,-14.0,28.0,-16.0,25.0,-14.0,25.0,-15.0,26.0,-17.0,26.0,-15.0,20.0,-11.0,20.0,-14.0,-13.0,19.0,-11.0,17.0,15.0,-10.0,12.0,-10.0,9.0,6.0,6.0,-13.0,-9.0,-9.0,-7.0,-11.0,-4.0,-12.0,-14.0,0.0,-13.0,2.0,-17.0,1.0,-19.0,2.0,-22.0,5.0,7.0,-24.0,5.0,-29.0,8.0,4.0,-32.0,3.0,-32.0,2.0,-32.0,-29.0,0.0,-26.0,-1.0,-27.0,-1.0,-25.0,-21.0,-19.0,-1.0,-16.0,-1.0,3.0,3319.42
