subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_5,subcarrier_8,subcarrier_10,subcarrier_11,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_27,subcarrier_28,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_35,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_49,subcarrier_50,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_79,subcarrier_80,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-118.0,-96.0,8.0,2.0,-2.0,-6.0,-7.0,-13.0,-13.0,1.0,-17.0,-3.0,-13.0,-5.0,-22.0,-2.0,-24.0,-6.0,-19.0,-2.0,-23.0,-2.0,-23.0,-20.0,-20.0,8.0,-19.0,-18.0,11.0,13.0,14.0,-3.0,-6.0,8.0,-6.0,5.0,-15.0,-13.0,-1.0,-4.0,-8.0,-7.0,-12.0,-1.0,-9.0,-11.0,-11.0,-11.0,-13.0,-16.0,-8.0,-21.0,-12.0,-19.0,-3.0,-6.0,-28.0,0.0,-31.0,1.0,-24.0,-3.0,-24.0,3.0,-22.0,6.0,-29.0,-27.0,3.0,6.0,-26.0,-22.0,9.0,-25.0,2.0,-18.0,8.0,-12.0,6.0,2558.81
-98.0,-32.0,9.0,0.0,-12.0,-13.0,-8.0,-5.0,-11.0,-13.0,-5.0,-15.0,-14.0,-12.0,-15.0,-19.0,-20.0,-20.0,-16.0,-22.0,-21.0,-19.0,-13.0,-18.0,-15.0,-5.0,-20.0,-20.0,-6.0,3.0,0.0,-11.0,-11.0,7.0,-13.0,-5.0,-9.0,-5.0,-2.0,-9.0,-6.0,-9.0,-8.0,-9.0,0.0,-8.0,1.0,-23.0,-1.0,-17.0,0.0,-19.0,6.0,-12.0,12.0,18.0,-19.0,11.0,-5.0,16.0,-9.0,18.0,-18.0,22.0,-13.0,26.0,-9.0,-16.0,19.0,21.0,-10.0,-4.0,20.0,-6.0,23.0,-9.0,12.0,0.0,9.0,2558.82
84.0,65.0,21.0,-10.0,2.0,3.0,-12.0,-5.0,-15.0,10.0,-10.0,17.0,-7.0,15.0,-2.0,15.0,-13.0,28.0,-14.0,26.0,-9.0,20.0,-8.0,-1.0,-8.0,22.0,-1.0,2.0,24.0,21.0,15.0,6.0,12.0,11.0,9.0,12.0,-3.0,-2.0,7.0,12.0,-8.0,6.0,-7.0,5.0,-17.0,6.0,-17.0,4.0,-21.0,5.0,-21.0,4.0,-22.0,-5.0,-26.0,-31.0,-11.0,-27.0,-11.0,-26.0,-13.0,-26.0,-16.0,-26.0,-18.0,-26.0,-27.0,-22.0,-20.0,-21.0,-15.0,-21.0,-20.0,-20.0,-18.0,-17.0,-15.0,-10.0,-16.0,2558.83
104.0,-127.0,22.0,-7.0,5.0,12.0,-8.0,-7.0,-7.0,12.0,-8.0,15.0,-5.0,17.0,-7.0,17.0,-11.0,23.0,-10.0,22.0,-7.0,23.0,-6.0,-4.0,-3.0,21.0,7.0,-1.0,15.0,22.0,15.0,11.0,9.0,10.0,13.0,7.0,-4.0,-1.0,12.0,7.0,-12.0,10.0,-16.0,7.0,-12.0,8.0,-15.0,2.0,-18.0,1.0,-20.0,1.0,-18.0,-7.0,-25.0,-16.0,-14.0,-28.0,-16.0,-21.0,-16.0,-20.0,-17.0,-23.0,-21.0,-18.0,-18.0,-17.0,-26.0,-15.0,-20.0,-20.0,-22.0,-18.0,-15.0,-19.0,-5.0,-16.0,-16.0,2558.84
94.0,-32.0,5.0,-29.0,-8.0,-6.0,-26.0,-24.0,-19.0,-5.0,-22.0,-6.0,-19.0,-5.0,-20.0,-7.0,-19.0,-3.0,-10.0,-7.0,-14.0,-2.0,-7.0,-12.0,-10.0,4.0,-4.0,-3.0,2.0,0.0,1.0,2.0,3.0,1.0,8.0,8.0,23.0,25.0,6.0,8.0,29.0,6.0,27.0,8.0,31.0,5.0,28.0,6.0,30.0,3.0,27.0,3.0,28.0,2.0,26.0,21.0,-2.0,18.0,0.0,9.0,1.0,8.0,2.0,10.0,3.0,1.0,2.0,-4.0,-3.0,-6.0,-2.0,-4.0,-17.0,7.0,-4.0,0.0,-21.0,-4.0,-19.0,2558.85
113.0,16.0,7.0,19.0,51.0,43.0,73.0,39.0,40.0,32.0,31.0,40.0,24.0,52.0,43.0,34.0,6.0,40.0,25.0,44.0,4.0,26.0,20.0,15.0,11.0,7.0,10.0,11.0,2.0,1.0,-8.0,2.0,-6.0,-7.0,-18.0,-38.0,-51.0,-47.0,-39.0,-46.0,-55.0,-38.0,-61.0,-41.0,-57.0,-44.0,-71.0,-43.0,-66.0,-28.0,-52.0,-35.0,-55.0,-41.0,-44.0,-47.0,-19.0,-35.0,-18.0,-36.0,-22.0,-22.0,-7.0,-7.0,-14.0,-4.0,-9.0,10.0,10.0,18.0,-3.0,20.0,24.0,23.0,33.0,27.0,1.0,41.0,47.0,2558.85
-118.0,-96.0,8.0,13.0,36.0,52.0,16.0,22.0,23.0,43.0,35.0,44.0,18.0,41.0,21.0,29.0,-1.0,48.0,-3.0,25.0,9.0,24.0,-8.0,2.0,13.0,6.0,4.0,-4.0,3.0,-5.0,-7.0,-6.0,2.0,-15.0,-10.0,-40.0,-43.0,-44.0,-49.0,-52.0,-52.0,-56.0,-45.0,-54.0,-55.0,-50.0,-47.0,-42.0,-55.0,-50.0,-50.0,-44.0,-53.0,-29.0,-34.0,-34.0,-34.0,-19.0,-10.0,-25.0,-13.0,-18.0,-8.0,1.0,-8.0,5.0,16.0,13.0,18.0,16.0,18.0,28.0,21.0,55.0,38.0,20.0,42.0,56.0,18.0,2558.86
-98.0,-32.0,9.0,-36.0,-47.0,-44.0,-69.0,-47.0,-45.0,-35.0,-37.0,-37.0,-40.0,-28.0,-31.0,-35.0,-34.0,-41.0,-31.0,-18.0,-10.0,-32.0,-24.0,-23.0,-28.0,-11.0,-11.0,-12.0,3.0,-3.0,7.0,4.0,8.0,10.0,8.0,11.0,50.0,56.0,9.0,12.0,70.0,21.0,72.0,13.0,79.0,9.0,77.0,6.0,75.0,11.0,61.0,19.0,69.0,8.0,53.0,51.0,11.0,36.0,19.0,22.0,18.0,29.0,-3.0,17.0,-11.0,-1.0,-4.0,-5.0,-14.0,-32.0,-13.0,-6.0,-24.0,-4.0,-54.0,-17.0,-24.0,-7.0,-30.0,2558.86
84.0,65.0,21.0,58.0,-24.0,-22.0,55.0,88.0,72.0,-17.0,49.0,-15.0,30.0,-24.0,35.0,-6.0,45.0,-1.0,63.0,-9.0,33.0,-13.0,38.0,17.0,20.0,-6.0,7.0,-2.0,-1.0,-2.0,1.0,-10.0,-12.0,5.0,-27.0,21.0,-58.0,-49.0,19.0,32.0,-63.0,33.0,-64.0,27.0,-66.0,32.0,-67.0,33.0,-61.0,31.0,-56.0,22.0,-52.0,26.0,-43.0,-39.0,16.0,-40.0,14.0,-44.0,9.0,-30.0,18.0,-11.0,3.0,-11.0,-14.0,3.0,15.0,-1.0,-21.0,-22.0,36.0,4.0,27.0,-8.0,47.0,-13.0,53.0,2558.87
104.0,-127.0,22.0,-51.0,-4.0,7.0,-64.0,-62.0,-78.0,5.0,-55.0,-25.0,-54.0,18.0,-50.0,-18.0,-54.0,-14.0,-48.0,7.0,-31.0,-5.0,-37.0,-35.0,-34.0,4.0,-19.0,-9.0,4.0,1.0,-2.0,15.0,7.0,4.0,25.0,18.0,58.0,56.0,15.0,16.0,69.0,9.0,69.0,17.0,69.0,13.0,77.0,7.0,74.0,3.0,67.0,7.0,65.0,-1.0,55.0,50.0,-7.0,39.0,-8.0,30.0,8.0,26.0,-7.0,14.0,12.0,14.0,4.0,-9.0,-10.0,-21.0,2.0,6.0,-31.0,16.0,-25.0,-2.0,-62.0,-10.0,-33.0,2558.88
-2.0,-32.0,15.0,2.0,-1.0,0.0,4.0,12.0,7.0,-1.0,16.0,0.0,19.0,-7.0,12.0,-5.0,19.0,-14.0,21.0,-8.0,29.0,-16.0,25.0,18.0,19.0,-16.0,19.0,10.0,-6.0,-12.0,-22.0,4.0,9.0,-19.0,2.0,-12.0,7.0,8.0,-9.0,-3.0,2.0,0.0,8.0,-7.0,11.0,1.0,15.0,6.0,18.0,5.0,15.0,5.0,10.0,14.0,22.0,18.0,14.0,13.0,18.0,13.0,22.0,12.0,25.0,13.0,18.0,8.0,24.0,25.0,10.0,9.0,22.0,21.0,1.0,18.0,7.0,16.0,0.0,18.0,7.0,2558.94
98.0,32.0,6.0,-11.0,4.0,11.0,15.0,6.0,20.0,6.0,15.0,-1.0,15.0,6.0,26.0,-6.0,13.0,-15.0,32.0,-14.0,27.0,-14.0,36.0,21.0,12.0,-17.0,4.0,5.0,-24.0,-22.0,-17.0,0.0,-2.0,-12.0,-19.0,6.0,16.0,-1.0,5.0,13.0,0.0,18.0,3.0,12.0,1.0,12.0,4.0,25.0,8.0,29.0,7.0,38.0,4.0,22.0,-6.0,1.0,32.0,-1.0,22.0,-4.0,29.0,-8.0,36.0,-16.0,24.0,-12.0,28.0,21.0,-10.0,-13.0,21.0,25.0,-3.0,16.0,-22.0,29.0,-12.0,16.0,-3.0,2558.94
94.0,-32.0,5.0,25.0,-13.0,-12.0,27.0,24.0,28.0,-16.0,27.0,-13.0,32.0,-18.0,21.0,-1.0,17.0,2.0,10.0,0.0,12.0,-3.0,12.0,7.0,1.0,-7.0,4.0,-2.0,4.0,-3.0,-7.0,-7.0,-10.0,-5.0,-12.0,22.0,3.0,9.0,27.0,31.0,2.0,29.0,-2.0,31.0,-2.0,33.0,6.0,25.0,0.0,38.0,1.0,23.0,-4.0,13.0,-5.0,-4.0,10.0,3.0,-4.0,0.0,15.0,3.0,-7.0,2.0,-12.0,-3.0,-1.0,-5.0,26.0,33.0,-7.0,-24.0,17.0,-20.0,19.0,-15.0,22.0,-18.0,14.0,2558.95
-72.0,-128.0,11.0,-11.0,-25.0,-27.0,-11.0,-10.0,-10.0,-28.0,-9.0,-25.0,-6.0,-23.0,-10.0,-23.0,-8.0,-22.0,-3.0,-20.0,-7.0,-14.0,-5.0,-5.0,-9.0,-7.0,-6.0,-5.0,-3.0,1.0,2.0,-4.0,-2.0,7.0,-1.0,2.0,32.0,32.0,3.0,2.0,36.0,4.0,36.0,5.0,36.0,7.0,36.0,7.0,34.0,9.0,32.0,6.0,28.0,6.0,26.0,25.0,-1.0,15.0,-1.0,11.0,-1.0,9.0,-3.0,3.0,-10.0,-1.0,-7.0,-12.0,-6.0,-6.0,-16.0,-20.0,-11.0,-22.0,-11.0,-28.0,-13.0,-27.0,-11.0,2558.96
-122.0,97.0,24.0,8.0,-16.0,-8.0,3.0,13.0,-5.0,-11.0,-8.0,-16.0,-4.0,-20.0,-5.0,-24.0,-9.0,-15.0,-13.0,-22.0,-5.0,-13.0,-14.0,-15.0,-14.0,-18.0,-17.0,-22.0,-11.0,-4.0,-4.0,-20.0,-17.0,2.0,-18.0,-7.0,-2.0,-1.0,-7.0,-12.0,5.0,-11.0,7.0,-12.0,14.0,-13.0,13.0,-6.0,15.0,-6.0,22.0,-2.0,26.0,2.0,27.0,25.0,0.0,26.0,4.0,23.0,2.0,22.0,9.0,29.0,6.0,29.0,9.0,11.0,27.0,27.0,5.0,6.0,16.0,11.0,15.0,8.0,13.0,-5.0,7.0,2558.99
-54.0,-96.0,12.0,-12.0,2.0,5.0,-9.0,-8.0,-8.0,12.0,-5.0,19.0,-10.0,14.0,-3.0,21.0,-6.0,19.0,-2.0,26.0,-4.0,27.0,-2.0,0.0,2.0,19.0,2.0,9.0,19.0,14.0,14.0,11.0,11.0,8.0,14.0,10.0,3.0,6.0,7.0,6.0,-2.0,11.0,-3.0,14.0,-8.0,15.0,-8.0,12.0,-12.0,11.0,-17.0,11.0,-16.0,4.0,-23.0,-25.0,1.0,-27.0,4.0,-27.0,-3.0,-25.0,-5.0,-26.0,-9.0,-32.0,-7.0,-10.0,-27.0,-24.0,-12.0,-12.0,-24.0,-9.0,-20.0,-7.0,-13.0,-2.0,-16.0,2559.03
-112.0,1.0,25.0,-4.0,0.0,7.0,-10.0,-6.0,-9.0,14.0,-11.0,17.0,-11.0,13.0,-8.0,21.0,-10.0,18.0,-12.0,20.0,-6.0,15.0,-9.0,-4.0,3.0,19.0,1.0,13.0,19.0,16.0,15.0,11.0,12.0,9.0,13.0,11.0,-3.0,0.0,9.0,5.0,-10.0,6.0,-10.0,4.0,-12.0,-1.0,-17.0,-1.0,-20.0,-4.0,-15.0,5.0,-20.0,-3.0,-25.0,-28.0,-8.0,-23.0,-8.0,-22.0,-15.0,-18.0,-13.0,-25.0,-12.0,-26.0,-18.0,-17.0,-21.0,-23.0,-24.0,-15.0,-18.0,-9.0,-18.0,-18.0,-17.0,-9.0,-6.0,2559.04
-126.0,32.0,8.0,0.0,7.0,-2.0,12.0,6.0,15.0,-1.0,9.0,8.0,15.0,2.0,16.0,-4.0,17.0,-7.0,26.0,1.0,27.0,-2.0,25.0,22.0,22.0,-8.0,22.0,17.0,-14.0,-7.0,-11.0,10.0,5.0,-17.0,1.0,-4.0,9.0,10.0,-7.0,-1.0,10.0,0.0,9.0,4.0,10.0,6.0,11.0,4.0,8.0,15.0,17.0,16.0,12.0,22.0,6.0,11.0,20.0,9.0,20.0,6.0,24.0,6.0,21.0,-2.0,22.0,4.0,27.0,21.0,-4.0,-9.0,22.0,25.0,-6.0,23.0,-6.0,18.0,-9.0,22.0,-1.0,2559.09
98.0,32.0,6.0,-12.0,5.0,5.0,2.0,1.0,-1.0,13.0,3.0,18.0,-3.0,19.0,1.0,18.0,9.0,17.0,-1.0,21.0,-2.0,21.0,8.0,10.0,12.0,13.0,15.0,21.0,11.0,9.0,1.0,14.0,12.0,2.0,15.0,8.0,2.0,2.0,15.0,11.0,-6.0,6.0,-9.0,12.0,-22.0,8.0,-7.0,17.0,-12.0,12.0,-25.0,4.0,-22.0,2.0,-21.0,-38.0,7.0,-16.0,-10.0,-20.0,-2.0,-22.0,-7.0,-31.0,-2.0,-23.0,-9.0,-7.0,-27.0,-30.0,-7.0,-9.0,-19.0,-4.0,-23.0,-7.0,-15.0,-11.0,-25.0,2559.1
108.0,-64.0,6.0,3.0,-7.0,-3.0,9.0,5.0,5.0,-18.0,3.0,-25.0,8.0,-28.0,2.0,-30.0,7.0,-31.0,7.0,-31.0,6.0,-30.0,3.0,-2.0,-4.0,-26.0,-5.0,-9.0,-20.0,-15.0,-16.0,-15.0,-12.0,-5.0,-20.0,-5.0,-1.0,3.0,-8.0,-11.0,10.0,-11.0,11.0,-9.0,16.0,-12.0,19.0,-5.0,16.0,-9.0,25.0,-10.0,29.0,9.0,21.0,35.0,5.0,23.0,9.0,27.0,21.0,31.0,19.0,29.0,14.0,30.0,17.0,21.0,32.0,31.0,21.0,16.0,18.0,17.0,21.0,16.0,22.0,13.0,10.0,2559.14
98.0,32.0,6.0,0.0,4.0,10.0,8.0,8.0,13.0,12.0,12.0,8.0,10.0,8.0,25.0,16.0,17.0,10.0,22.0,13.0,24.0,3.0,23.0,24.0,29.0,-5.0,19.0,31.0,-5.0,-7.0,-8.0,14.0,16.0,-12.0,7.0,2.0,13.0,9.0,8.0,10.0,6.0,8.0,4.0,17.0,2.0,21.0,0.0,20.0,-1.0,27.0,-2.0,27.0,-5.0,18.0,-11.0,-7.0,24.0,-13.0,28.0,-12.0,21.0,-17.0,23.0,-23.0,24.0,-29.0,20.0,10.0,-24.0,-21.0,13.0,19.0,-21.0,14.0,-20.0,17.0,-12.0,18.0,-16.0,2559.14
108.0,-64.0,6.0,-4.0,13.0,5.0,5.0,3.0,5.0,9.0,13.0,8.0,13.0,10.0,16.0,10.0,18.0,16.0,16.0,4.0,21.0,7.0,22.0,14.0,30.0,-3.0,22.0,27.0,-5.0,-10.0,-8.0,11.0,16.0,-11.0,4.0,1.0,9.0,8.0,3.0,9.0,6.0,12.0,6.0,9.0,1.0,10.0,3.0,13.0,-3.0,18.0,-10.0,18.0,-6.0,18.0,-6.0,-12.0,28.0,-9.0,18.0,-22.0,22.0,-17.0,21.0,-21.0,15.0,-24.0,14.0,17.0,-18.0,-23.0,18.0,14.0,-24.0,16.0,-21.0,12.0,-17.0,11.0,-12.0,2559.15
-93.0,48.0,10.0,-6.0,9.0,3.0,-3.0,1.0,-1.0,14.0,-5.0,18.0,-2.0,14.0,-2.0,18.0,3.0,20.0,2.0,23.0,6.0,21.0,11.0,3.0,8.0,24.0,13.0,14.0,15.0,10.0,10.0,16.0,18.0,1.0,19.0,10.0,4.0,1.0,11.0,14.0,-5.0,9.0,-9.0,14.0,-10.0,9.0,-18.0,12.0,-17.0,13.0,-17.0,10.0,-20.0,9.0,-20.0,-26.0,5.0,-28.0,2.0,-22.0,-1.0,-30.0,-6.0,-30.0,-6.0,-35.0,-7.0,-12.0,-27.0,-23.0,-5.0,-9.0,-29.0,-12.0,-30.0,-9.0,-27.0,-7.0,-23.0,2559.15
-128.0,0.0,8.0,-5.0,5.0,12.0,4.0,8.0,13.0,17.0,15.0,9.0,16.0,10.0,7.0,15.0,16.0,12.0,20.0,22.0,28.0,3.0,22.0,27.0,21.0,4.0,16.0,19.0,-8.0,-10.0,-14.0,19.0,17.0,-10.0,11.0,-3.0,8.0,10.0,7.0,3.0,15.0,12.0,11.0,16.0,7.0,11.0,10.0,9.0,8.0,14.0,10.0,18.0,5.0,20.0,3.0,1.0,31.0,-9.0,24.0,-8.0,18.0,-9.0,22.0,-7.0,21.0,-17.0,30.0,23.0,-18.0,-21.0,13.0,10.0,-19.0,14.0,-19.0,8.0,-15.0,8.0,-8.0,2559.16
-10.0,96.0,15.0,21.0,9.0,11.0,26.0,34.0,26.0,7.0,22.0,10.0,16.0,5.0,15.0,17.0,12.0,8.0,17.0,10.0,12.0,10.0,12.0,12.0,13.0,6.0,7.0,10.0,3.0,1.0,-1.0,2.0,1.0,-3.0,-4.0,11.0,-26.0,-23.0,13.0,11.0,-28.0,14.0,-31.0,11.0,-32.0,10.0,-30.0,11.0,-32.0,10.0,-31.0,12.0,-27.0,5.0,-22.0,-23.0,3.0,-21.0,4.0,-14.0,2.0,-7.0,1.0,-6.0,-1.0,-4.0,0.0,0.0,7.0,12.0,-4.0,3.0,17.0,-2.0,26.0,4.0,13.0,9.0,25.0,2559.16
-126.0,32.0,8.0,14.0,25.0,28.0,13.0,8.0,10.0,24.0,8.0,25.0,6.0,22.0,6.0,19.0,6.0,24.0,4.0,19.0,6.0,16.0,6.0,8.0,8.0,7.0,5.0,8.0,4.0,6.0,4.0,5.0,0.0,-3.0,-2.0,-19.0,-24.0,-27.0,-21.0,-21.0,-28.0,-23.0,-29.0,-23.0,-31.0,-24.0,-33.0,-22.0,-30.0,-20.0,-26.0,-21.0,-24.0,-18.0,-22.0,-21.0,-14.0,-16.0,-7.0,-13.0,-8.0,-9.0,-4.0,-7.0,2.0,-1.0,-1.0,5.0,4.0,4.0,13.0,16.0,7.0,15.0,8.0,21.0,15.0,22.0,11.0,2559.17
125.0,-48.0,7.0,-24.0,-15.0,-16.0,-27.0,-24.0,-26.0,-17.0,-24.0,-15.0,-21.0,-14.0,-25.0,-15.0,-16.0,-14.0,-18.0,-13.0,-18.0,-10.0,-15.0,-18.0,-15.0,-1.0,-10.0,-9.0,3.0,-2.0,-1.0,-3.0,-4.0,1.0,2.0,4.0,31.0,31.0,4.0,4.0,32.0,7.0,36.0,6.0,36.0,4.0,37.0,4.0,34.0,5.0,33.0,5.0,31.0,6.0,27.0,23.0,1.0,21.0,0.0,14.0,2.0,9.0,-2.0,5.0,-2.0,0.0,-2.0,-6.0,-7.0,-12.0,-4.0,-6.0,-17.0,-8.0,-18.0,-13.0,-21.0,-16.0,-23.0,2559.17
-111.0,16.0,9.0,18.0,-20.0,-17.0,18.0,18.0,17.0,-15.0,19.0,-18.0,16.0,-17.0,15.0,-12.0,19.0,-17.0,11.0,-12.0,11.0,-16.0,8.0,7.0,5.0,-10.0,4.0,2.0,-7.0,-8.0,-2.0,-1.0,0.0,1.0,-3.0,28.0,-8.0,-8.0,30.0,29.0,-7.0,32.0,-9.0,32.0,-10.0,31.0,-9.0,31.0,-6.0,29.0,-9.0,25.0,-8.0,25.0,-8.0,-6.0,15.0,-7.0,12.0,-4.0,10.0,-3.0,4.0,0.0,3.0,2.0,-5.0,-6.0,5.0,5.0,-12.0,-14.0,11.0,-15.0,14.0,-20.0,11.0,-18.0,15.0,2559.18
94.0,-32.0,5.0,27.0,-1.0,0.0,28.0,24.0,22.0,-1.0,19.0,4.0,24.0,4.0,25.0,3.0,19.0,-2.0,18.0,5.0,18.0,2.0,14.0,17.0,9.0,-7.0,11.0,9.0,-5.0,-3.0,3.0,-1.0,-1.0,0.0,-4.0,18.0,-20.0,-25.0,19.0,19.0,-27.0,20.0,-30.0,19.0,-34.0,17.0,-27.0,20.0,-33.0,21.0,-29.0,19.0,-21.0,9.0,-23.0,-20.0,9.0,-15.0,7.0,-11.0,3.0,-7.0,3.0,-5.0,6.0,-3.0,-2.0,0.0,6.0,11.0,-2.0,-3.0,14.0,-2.0,19.0,-4.0,20.0,-4.0,20.0,2559.18
98.0,32.0,6.0,4.0,-12.0,-6.0,6.0,-2.0,-3.0,-14.0,-2.0,-26.0,7.0,-22.0,-5.0,-27.0,-1.0,-23.0,-8.0,-24.0,-11.0,-31.0,-10.0,-12.0,-10.0,-26.0,-14.0,-15.0,-17.0,-6.0,-2.0,-16.0,-21.0,-1.0,-14.0,-14.0,-9.0,1.0,-11.0,-12.0,4.0,-6.0,3.0,-12.0,0.0,-15.0,4.0,-12.0,10.0,-19.0,17.0,-16.0,15.0,-12.0,21.0,24.0,-8.0,32.0,-7.0,17.0,-6.0,34.0,-3.0,25.0,0.0,27.0,1.0,6.0,28.0,35.0,7.0,9.0,26.0,8.0,21.0,7.0,19.0,3.0,29.0,2559.22
98.0,32.0,6.0,6.0,-4.0,-3.0,5.0,11.0,10.0,-12.0,14.0,-13.0,4.0,-7.0,13.0,-21.0,10.0,-13.0,15.0,-18.0,5.0,-16.0,15.0,15.0,13.0,-17.0,12.0,5.0,-19.0,-21.0,-24.0,-3.0,-9.0,-18.0,-13.0,-10.0,-1.0,1.0,-16.0,-10.0,8.0,-13.0,13.0,-18.0,9.0,-6.0,16.0,-8.0,19.0,-6.0,23.0,-5.0,16.0,5.0,24.0,34.0,8.0,26.0,11.0,25.0,9.0,21.0,3.0,20.0,15.0,26.0,23.0,15.0,25.0,20.0,14.0,18.0,15.0,18.0,14.0,8.0,20.0,9.0,17.0,2559.22
13.0,-46.0,32.0,2.0,-9.0,2.0,-6.0,-11.0,-9.0,-7.0,-13.0,-3.0,-12.0,-6.0,-24.0,-1.0,-23.0,-1.0,-28.0,0.0,-34.0,8.0,-24.0,-17.0,-19.0,8.0,-19.0,-15.0,13.0,19.0,9.0,-10.0,0.0,20.0,-2.0,3.0,-10.0,-6.0,-6.0,-7.0,-9.0,-7.0,-18.0,-8.0,-15.0,-19.0,-15.0,-12.0,-20.0,-13.0,-4.0,-34.0,-3.0,-31.0,-6.0,-13.0,-28.0,-3.0,-29.0,7.0,-29.0,-3.0,-29.0,6.0,-31.0,7.0,-24.0,-24.0,10.0,11.0,-25.0,-19.0,10.0,-23.0,16.0,-25.0,11.0,-17.0,11.0,2559.24
-46.0,32.0,13.0,22.0,37.0,26.0,5.0,10.0,8.0,24.0,14.0,18.0,11.0,24.0,2.0,22.0,5.0,21.0,8.0,23.0,9.0,17.0,6.0,7.0,6.0,9.0,8.0,4.0,5.0,1.0,0.0,1.0,-1.0,-2.0,-4.0,-18.0,-25.0,-26.0,-21.0,-22.0,-27.0,-22.0,-28.0,-22.0,-29.0,-23.0,-28.0,-23.0,-28.0,-22.0,-25.0,-20.0,-25.0,-18.0,-24.0,-22.0,-12.0,-17.0,-8.0,-11.0,-6.0,-10.0,-1.0,-5.0,-3.0,-2.0,1.0,1.0,3.0,1.0,5.0,6.0,-1.0,11.0,6.0,27.0,8.0,12.0,14.0,2559.36
94.0,-32.0,5.0,-23.0,-61.0,-65.0,-8.0,4.0,-50.0,-53.0,-23.0,-80.0,-29.0,-43.0,-26.0,-55.0,-2.0,-66.0,-8.0,-54.0,-13.0,-36.0,-14.0,-9.0,-14.0,-17.0,-8.0,-10.0,-8.0,-6.0,-14.0,-2.0,1.0,11.0,8.0,49.0,48.0,43.0,58.0,58.0,50.0,71.0,46.0,60.0,50.0,62.0,60.0,64.0,43.0,51.0,41.0,48.0,40.0,47.0,38.0,36.0,37.0,31.0,24.0,21.0,27.0,23.0,8.0,5.0,13.0,-6.0,2.0,-13.0,10.0,-29.0,-33.0,-29.0,-32.0,-34.0,-29.0,-30.0,-15.0,-54.0,-19.0,2559.37
-128.0,0.0,8.0,-57.0,-8.0,-33.0,-65.0,-64.0,-64.0,-9.0,-52.0,-5.0,-53.0,-7.0,-62.0,-28.0,-64.0,-18.0,-29.0,-8.0,-44.0,0.0,-26.0,-39.0,-30.0,15.0,-15.0,-16.0,1.0,5.0,-2.0,0.0,-2.0,1.0,-1.0,5.0,71.0,68.0,-2.0,4.0,85.0,2.0,76.0,1.0,79.0,0.0,85.0,-7.0,81.0,2.0,71.0,0.0,69.0,-2.0,63.0,54.0,4.0,60.0,0.0,45.0,4.0,41.0,6.0,15.0,5.0,3.0,-3.0,-18.0,-20.0,-18.0,-1.0,12.0,-28.0,-23.0,-27.0,-24.0,-28.0,5.0,-51.0,2559.37
-1.0,-16.0,15.0,-49.0,33.0,25.0,-34.0,-42.0,-42.0,48.0,-47.0,76.0,-39.0,37.0,-49.0,41.0,-16.0,55.0,-27.0,33.0,-19.0,39.0,-23.0,-27.0,-10.0,22.0,-12.0,-14.0,10.0,5.0,-2.0,3.0,-6.0,-10.0,4.0,-64.0,22.0,22.0,-68.0,-80.0,28.0,-78.0,29.0,-74.0,28.0,-79.0,30.0,-70.0,31.0,-69.0,22.0,-69.0,33.0,-58.0,15.0,16.0,-51.0,20.0,-43.0,13.0,-34.0,2.0,-29.0,5.0,7.0,2.0,-1.0,12.0,3.0,-5.0,29.0,12.0,-38.0,31.0,-24.0,30.0,-43.0,41.0,-33.0,2559.38
-66.0,-32.0,11.0,23.0,14.0,16.0,25.0,17.0,22.0,11.0,19.0,13.0,22.0,15.0,21.0,9.0,18.0,14.0,14.0,10.0,15.0,9.0,17.0,12.0,10.0,2.0,11.0,7.0,-1.0,1.0,0.0,-2.0,-5.0,-3.0,-7.0,-7.0,-28.0,-31.0,-7.0,-7.0,-31.0,-9.0,-34.0,-10.0,-34.0,-12.0,-37.0,-6.0,-35.0,-6.0,-32.0,-7.0,-30.0,-7.0,-24.0,-23.0,-2.0,-21.0,-4.0,-17.0,-6.0,-15.0,-1.0,-8.0,-1.0,-3.0,0.0,3.0,2.0,9.0,4.0,4.0,11.0,6.0,12.0,8.0,18.0,14.0,20.0,2559.38
