Subcarrier,Lag,Cross-Correlation
10,-7,0.013606703740733816
10,-6,0.05575210020755407
10,-5,0.030831417858161767
10,-4,0.09195717435280884
10,-3,-0.022762033593774593
10,-2,-0.3499201911881865
10,-1,0.1837923508990018
10,0,-0.3762773367001101
10,1,-0.24751105084158964
10,2,0.5206035289203514
10,3,0.5910774502329659
10,4,-0.2712324858203154
10,5,-0.18992101397013963
10,6,-0.04499413598999213
10,7,0.014997521892530306
11,-7,0.01354026010214157
11,-6,0.05604940225301748
11,-5,0.03118006768028861
11,-4,0.09201677602179441
11,-3,-0.021687803508949825
11,-2,-0.3522948088420864
11,-1,0.18292647548830224
11,0,-0.37271706139504573
11,1,-0.2504188235639702
11,2,0.5161046622495424
11,3,0.5946528115929834
11,4,-0.2667198332194123
11,5,-0.19074453108201425
11,6,-0.04638533300879235
11,7,0.014497739232200766
12,-7,0.013224861173061086
12,-6,0.055907421503197094
12,-5,0.03167284281813623
12,-4,0.09274501853821812
12,-3,-0.018405629531429622
12,-2,-0.3530721314345729
12,-1,0.17641353812620775
12,0,-0.37552305866923025
12,1,-0.24612720145952516
12,2,0.5194127296876674
12,3,0.5927645949857075
12,4,-0.2650997349670098
12,5,-0.19114989932691764
12,6,-0.046915085871200406
12,7,0.01415173442769067
13,-7,0.012983602991716968
13,-6,0.055902268536080386
13,-5,0.030580912033258127
13,-4,0.09204101177698946
13,-3,-0.016999990088883487
13,-2,-0.3550997488149054
13,-1,0.18493049814319742
13,0,-0.37658256869463225
13,1,-0.2490005220532501
13,2,0.5164104998893276
13,3,0.5917475193984117
13,4,-0.26456169155126324
13,5,-0.19014657239129917
13,6,-0.04645159614362999
13,7,0.014246376968881928
14,-7,0.013086593203252003
14,-6,0.055359113036124445
14,-5,0.030287668341220837
14,-4,0.0919090521303366
14,-3,-0.017931635765262386
14,-2,-0.3493746570382613
14,-1,0.18394667598479525
14,0,-0.38017443580778426
14,1,-0.24999415103687442
14,2,0.5163284658145715
14,3,0.5943556330841546
14,4,-0.26526954430617555
14,5,-0.19039961478084663
14,6,-0.046488546778404305
14,7,0.014359383919153671
15,-7,0.013102337372949881
15,-6,0.055413010708086415
15,-5,0.030649383797025774
15,-4,0.09226311970118076
15,-3,-0.017635408034763538
15,-2,-0.3493677371169672
15,-1,0.18152009641434735
15,0,-0.3805208289542098
15,1,-0.24982245922454616
15,2,0.5167113675551599
15,3,0.5944741827713264
15,4,-0.26259972346324034
15,5,-0.19089560869519367
15,6,-0.047268464672407313
15,7,0.01397673184125177
16,-7,0.014079744786243535
16,-6,0.056664442571255025
16,-5,0.03199351141279531
16,-4,0.09312289479318284
16,-3,-0.02639964348464328
16,-2,-0.3533078358806611
16,-1,0.18267516844217227
16,0,-0.3752674923838146
16,1,-0.2421741130486566
16,2,0.5138405800990881
16,3,0.5941228047297832
16,4,-0.2654020469377729
16,5,-0.1910734543437466
16,6,-0.04708649481239306
16,7,0.014211934057168203
17,-7,0.013432492375318114
17,-6,0.05595208975380906
17,-5,0.031276573733800155
17,-4,0.09228157050241052
17,-3,-0.020915451656733107
17,-2,-0.3522163126741282
17,-1,0.18061584481053242
17,0,-0.37450129049491243
17,1,-0.2459831635198837
17,2,0.515886315774296
17,3,0.5951696292850328
17,4,-0.26896439425798224
17,5,-0.1907097183132922
17,6,-0.04606311026325317
17,7,0.014738924944986156
18,-7,0.013315253307736754
18,-6,0.0560825280721601
18,-5,0.03118472396715353
18,-4,0.09261564645500667
18,-3,-0.01973158526062924
18,-2,-0.3541808298624622
18,-1,0.18235618719884084
18,0,-0.3773698819886776
18,1,-0.24521304102288605
18,2,0.5178379521524352
18,3,0.5910550128801964
18,4,-0.2651581284241961
18,5,-0.1904449097271781
18,6,-0.04655957357754247
18,7,0.01421064583004247
19,-7,0.013920493166139889
19,-6,0.05647831571768794
19,-5,0.031575695824349014
19,-4,0.09320303488739003
19,-3,-0.02480055015552534
19,-2,-0.35292423143078466
19,-1,0.18492661949406075
19,0,-0.37958597163218255
19,1,-0.2441632529010473
19,2,0.5178516882896703
19,3,0.5892448356843959
19,4,-0.2612119881331786
19,5,-0.19069394496751066
19,6,-0.04746872484936591
19,7,0.01364798100590132
20,-7,0.014162668047070372
20,-6,0.05688963631231432
20,-5,0.03190544832056674
20,-4,0.09286231497921689
20,-3,-0.026966736210676842
20,-2,-0.3547337794668913
20,-1,0.18578031937869505
20,0,-0.37283909633386914
